% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.543214943e+001 +8.543214943e+001 +1.262121494e+002 +1.262121494e+002 -2.6103e+000 +2.3571e+000 -7.3120e-001 -1.8334e+000 -1.8768e-001 -3.8269e+000 -3.9594e+000 +1.4476e+000 -3.9106e+000 -2.8295e+000 +3.0868e+000 +4.9634e-001 -9.1538e-001 +4.1627e-001 -2.4079e+000 -1.3090e+000 +3.4027e+000 +4.6738e+000 +4.9305e+000 +3.3221e+000
376 +6.000855183e+001 +6.000855183e+001 +1.007885518e+002 +1.007885518e+002 +6.3385e-001 +3.7807e+000 -5.1350e+000 +3.8861e-001 -4.7117e+000 +1.1983e+000 -8.2617e-001 +2.1915e+000 +5.0720e+000 +3.6550e+000 -1.2860e+000 -3.9033e+000 -3.6070e+000 -4.4991e+000 -4.4032e+000 -8.7294e-001 -1.0506e+000 -3.6765e+000 +1.9463e+000 -1.5281e+000
1195 +3.965502250e+001 +3.965502250e+001 +8.043502250e+001 +8.043502250e+001 -9.0576e-001 +3.8728e+000 -4.3756e+000 +8.7115e-001 -3.6926e+000 +1.2498e+000 -5.0637e-001 +2.8802e+000 +4.7311e+000 +2.3494e+000 -1.0879e+000 -2.1027e+000 -3.2897e+000 -5.9315e+000 -3.5829e+000 -1.3926e+000 -2.0560e+000 -3.1463e+000 +2.3377e+000 -3.0184e+000
2328 +2.495220396e+001 +2.495220396e+001 +6.573220396e+001 +6.573220396e+001 -1.0737e+000 +3.6134e+000 -2.9576e+000 +5.0820e-001 -3.2099e+000 +1.7268e+000 +1.6609e-002 +3.1173e+000 +2.5588e+000 +2.3328e+000 -9.3390e-001 -2.7187e+000 -2.7044e+000 -4.7487e+000 -3.2203e+000 -1.4732e-001 -2.4067e+000 -2.9491e+000 +2.2325e+000 -2.3784e+000
3125 +1.437148448e+001 +1.437148448e+001 +5.515148448e+001 +5.515148448e+001 -1.1236e+000 +3.3332e+000 -2.2865e+000 +3.6446e-001 -1.6482e+000 +1.6940e+000 +1.9586e+000 +2.8211e+000 +2.3457e+000 +2.1931e+000 +1.5204e+000 -3.4709e+000 -2.7204e+000 -4.2209e+000 -1.0076e-003 +9.5412e-001 -1.3434e+000 -3.1049e+000 +3.2874e+000 -1.9682e+000
4909 +9.937230926e+000 +9.937230926e+000 +5.071723093e+001 +5.071723093e+001 -3.2824e-001 +3.3122e+000 -1.6179e+000 +1.0615e+000 -1.2541e+000 +3.0047e-001 +2.2484e+000 +2.1099e+000 +2.5658e+000 +2.4289e+000 +1.7463e+000 -2.8031e+000 -2.7067e+000 -4.2542e+000 +8.6775e-002 +2.2851e+000 -2.7527e+000 -1.8929e+000 +3.2414e+000 -1.7035e+000
43455 +5.780334231e+000 +5.780334231e+000 +4.656033423e+001 +4.656033423e+001 -2.9802e+000 -1.8731e+000 +3.7901e+000 -2.1863e+000 -2.7088e+000 +1.9995e+000 -1.6408e+000 -4.0061e+000 +2.8690e+000 -3.6984e+000 +5.0467e-001 -2.2771e+000 +9.7512e-001 +2.2392e+000 -1.7587e+000 -1.7235e+000 +6.8659e-001 +2.4505e-001 +3.7636e-001 -1.4422e+000
43536 +3.002228439e+000 +3.002228439e+000 +4.378222844e+001 +4.378222844e+001 -2.3728e+000 -1.3355e+000 +4.8162e+000 -2.6108e+000 -3.5209e+000 +2.0434e+000 -1.6320e+000 -3.8969e+000 +3.4242e+000 -3.9561e+000 +8.8584e-001 -2.3010e+000 +6.8013e-001 +1.0134e+000 -1.5712e+000 -1.0367e+000 +1.0367e+000 +5.2977e-001 +3.8013e-001 -1.0478e+000
43634 +2.205082944e+000 +2.205082944e+000 +4.298508294e+001 +4.298508294e+001 -2.6990e+000 -1.2333e+000 +4.5909e+000 -2.8415e+000 -3.9070e+000 +2.1521e+000 -2.2766e+000 -3.9009e+000 +3.2609e+000 -4.2972e+000 +7.6349e-001 -1.9487e+000 +6.5946e-001 +1.7782e+000 -1.1309e+000 -7.5379e-001 +8.2047e-001 -1.3375e-002 +2.3964e-001 -9.7131e-001
43935 +1.297356032e+000 +1.297356032e+000 +4.207735603e+001 +4.207735603e+001 -2.3575e+000 -1.1887e+000 +4.2680e+000 -2.9507e+000 -3.4458e+000 +1.9180e+000 -2.0224e+000 -3.2982e+000 +2.7014e+000 -2.9148e+000 +1.6169e+000 -2.0510e+000 +1.3383e+000 +2.1695e+000 -4.9351e-001 -4.1740e-001 +1.4479e+000 +7.8528e-001 +1.5760e-001 +1.1452e-001
