% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1672 +2.205172437e+001 +2.205172437e+001 -2.010682756e+002 -2.010682756e+002 +6.1339e+000 +1.3575e+000 +5.5259e+000 +3.5131e+000 +6.3615e+000 +1.4720e+000 +1.1264e+000 +4.8645e+000 +5.7818e+000 +5.4257e+000 +2.7098e+000 +7.7906e-001 +3.4667e+000 +5.2177e+000 +4.9919e+000 +7.8101e+000 +2.9911e+000 +5.0155e+000 +5.8247e+000 +4.0083e+000
1773 +1.536661592e+001 +1.536661592e+001 -2.077533841e+002 -2.077533841e+002 +5.5230e+000 +1.8314e-001 +5.9908e+000 +4.7702e+000 +4.8459e+000 +1.7120e+000 +9.1548e-001 +5.5609e+000 +6.0569e+000 +6.1832e+000 +3.1513e+000 +5.1194e-001 +5.2006e+000 +3.5886e+000 +5.3797e+000 +6.6934e+000 +9.4356e-001 +5.2708e+000 +5.6877e+000 +3.0445e+000
2053 +8.188292709e+000 +8.188292709e+000 -2.149317073e+002 -2.149317073e+002 +5.6198e+000 +2.2203e+000 +5.1732e+000 +5.0717e+000 +5.2630e+000 +2.7163e+000 +9.1961e-001 +3.6080e+000 +4.3905e+000 +3.9125e+000 +3.1109e+000 -4.7452e-001 +3.2021e+000 +4.0434e+000 +4.4405e+000 +5.4847e+000 +2.2594e+000 +4.5001e+000 +5.3491e+000 +3.9766e+000
2366 +6.244137013e+000 +6.244137013e+000 -2.168758630e+002 -2.168758630e+002 +5.4772e+000 +2.2369e+000 +4.3370e+000 +4.4569e+000 +5.3153e+000 +2.4045e+000 +6.2043e-001 +4.3425e+000 +4.4297e+000 +2.1256e+000 +2.1508e+000 -2.7151e+000 +3.3740e+000 +3.1462e+000 +3.4778e+000 +5.8179e+000 +2.5120e+000 +3.9422e+000 +5.4481e+000 +3.7547e+000
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.962720701e+002 +7.962720701e+002 +7.518420701e+002 +7.518420701e+002 +1.2039e+001 +1.4836e+001 +5.3516e+000 +9.6674e+000 +1.0329e+001 +1.3765e+001 +1.1080e+001 +1.4078e+001 +6.8588e+000 +1.3583e+001 +1.4582e+001 +1.2819e+001 +8.3177e+000 +7.2942e+000 +8.1468e+000 +9.4630e+000 +5.7708e+000 +5.3629e+000 +1.3228e+001 +1.1994e+001
3 +5.932890828e+002 +5.932890828e+002 +5.488590828e+002 +5.488590828e+002 +5.3576e+000 +1.2639e+001 +7.3787e+000 +1.1705e+001 +9.0037e+000 +1.4717e+001 +1.3620e+001 +1.0122e+001 +1.4488e+001 +8.5711e+000 +5.1631e+000 +5.8140e+000 +8.1102e+000 +7.9316e+000 +8.3742e+000 +1.1111e+001 +5.0337e+000 +6.3404e+000 +6.1378e+000 +1.4326e+001
6 +3.771717919e+002 +3.771717919e+002 +3.327417919e+002 +3.327417919e+002 +7.5220e+000 +1.0612e+001 +1.2842e+001 +1.2218e+001 +9.4666e+000 +5.7838e+000 +9.8171e+000 +1.0407e+001 +9.2037e+000 +6.0309e+000 +5.1393e+000 +8.0985e+000 +7.2627e+000 +5.4209e+000 +6.1126e+000 +8.7226e+000 +9.5955e+000 +5.4061e+000 +8.2551e+000 +1.2597e+001
554 +1.610966390e+002 +1.610966390e+002 +1.166666390e+002 +1.166666390e+002 +3.0314e+000 +3.9591e+000 +9.1862e+000 +9.4855e+000 +4.3406e+000 +8.5923e+000 +7.6991e+000 +6.9155e+000 +5.8059e+000 +1.0276e+001 +7.9112e+000 +7.0226e+000 +8.5300e+000 +5.7552e+000 +4.1173e+000 +7.0194e+000 +4.5638e+000 +9.0587e+000 +7.2999e+000 +4.3484e-001
756 +1.533762962e+002 +1.533762962e+002 +1.089462962e+002 +1.089462962e+002 +2.1830e+000 +3.6809e+000 +1.1076e+001 +8.8844e+000 +3.7930e+000 +9.2568e+000 +7.1829e+000 +5.6547e+000 +5.4621e+000 +9.7204e+000 +6.6648e+000 +7.2540e+000 +7.3582e+000 +6.9018e+000 +2.2775e+000 +4.4069e+000 +4.0301e+000 +8.8728e+000 +6.0032e+000 -2.1976e+000
932 +9.966059495e+001 +9.966059495e+001 +5.523059495e+001 +5.523059495e+001 +1.4067e+000 +4.3005e+000 +8.1980e+000 +8.5563e+000 +6.9218e+000 +6.8665e+000 +3.0358e+000 +4.8671e+000 +4.2237e+000 +9.9652e+000 +3.5365e+000 +7.0140e+000 +7.5085e+000 +5.2807e+000 +1.7427e+000 +4.9939e+000 +3.1737e+000 +9.0969e+000 +6.6326e+000 +6.9234e-001
1273 +6.241643779e+001 +6.241643779e+001 +1.798643779e+001 +1.798643779e+001 -2.4204e+000 +3.7410e+000 +6.5896e+000 +9.5851e+000 +6.2015e+000 +6.6665e+000 +2.1485e+000 +4.0101e+000 +3.7296e+000 +7.7256e+000 +4.3557e+000 +6.9745e+000 +6.4838e+000 +4.4292e+000 -1.8852e-001 +5.4315e+000 +5.8622e-001 +8.4660e+000 +5.8515e+000 +6.7386e-002
1369 +3.833288045e+001 +3.833288045e+001 -6.097119551e+000 -6.097119551e+000 -4.8729e+000 +4.9878e+000 +4.3822e+000 +8.3292e+000 +5.4137e+000 +7.7148e+000 +3.8520e+000 +3.7824e+000 +6.5883e+000 +5.1418e+000 +4.5898e+000 +6.0194e+000 +3.9345e+000 +6.4020e+000 +5.0549e-001 +6.0105e+000 -2.2095e-001 +4.7067e+000 +6.4944e+000 -1.0218e+000
1592 +2.400308082e+001 +2.400308082e+001 -2.042691918e+001 -2.042691918e+001 +1.3397e+000 +2.3952e+000 +6.4254e+000 +7.3761e+000 +7.1856e+000 +4.1915e+000 +3.1018e+000 +2.4125e+000 +3.7277e+000 +5.1424e+000 +5.0972e+000 +6.0910e+000 +6.3158e+000 +5.3949e+000 +4.1070e+000 +5.5354e+000 -2.1810e+000 +4.5820e+000 +3.4198e+000 +8.8869e-002
1856 +1.316685513e+001 +1.316685513e+001 -3.126314487e+001 -3.126314487e+001 -1.0275e+000 +2.3373e+000 +4.5502e+000 +6.1697e+000 +5.2773e+000 +5.1390e+000 +2.4895e+000 +2.7970e+000 +4.7878e+000 +5.8570e+000 +6.4985e+000 +6.0372e+000 +5.6443e+000 +5.0918e+000 +8.3878e-001 +5.6699e+000 -3.1046e+000 +2.5967e+000 +5.5943e+000 -1.9620e-002
2098 +8.847861789e+000 +8.847861789e+000 -3.558213821e+001 -3.558213821e+001 -9.7813e-001 +1.4250e+000 +5.0992e+000 +6.4142e+000 +5.5630e+000 +4.6587e+000 +4.0267e+000 +1.6047e+000 +3.3136e+000 +4.0987e+000 +5.2676e+000 +5.9274e+000 +5.4652e+000 +4.7946e+000 -6.0042e-001 +4.7825e+000 -4.6935e+000 +5.1693e+000 +4.4134e+000 -1.2292e+000
2813 +4.919746980e+000 +4.919746980e+000 -3.951025302e+001 -3.951025302e+001 +7.8551e-001 +1.4068e+000 +5.3834e+000 +5.5990e+000 +5.2467e+000 +4.5563e+000 +3.9856e+000 +1.4181e+000 +3.7966e+000 +5.1074e+000 +5.0837e+000 +5.4326e+000 +5.5247e+000 +4.4281e+000 -7.9962e-001 +5.2276e+000 -3.9452e+000 +3.6687e+000 +4.4687e+000 -1.2106e+000
