% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
290 +6.268725706e+005 +6.268725706e+005 +6.270044906e+005 +6.270044906e+005 +0.0000e+000 -3.6791e+000 +0.0000e+000 +1.2605e+000 +0.0000e+000 -4.0926e+000 +0.0000e+000 +9.1764e+000 +0.0000e+000 -3.1622e+000 +0.0000e+000 -1.2613e+000 +0.0000e+000 +1.1813e+001 +0.0000e+000 +0.0000e+000 +2.7681e+000 +0.0000e+000 -1.3151e+000 +0.0000e+000
438 +3.229608231e+005 +3.229608231e+005 +3.230927431e+005 +3.230927431e+005 +0.0000e+000 +0.0000e+000 -6.8042e-001 +1.2605e+000 -5.7501e+000 -7.0341e+000 -2.1346e+000 +9.1764e+000 -3.4011e-001 +1.6334e+000 +0.0000e+000 -1.2613e+000 +0.0000e+000 +1.1813e+001 +0.0000e+000 -6.0429e+000 +0.0000e+000 +0.0000e+000 -1.3151e+000 +0.0000e+000
660 +1.528544020e+005 +1.528544020e+005 +1.529863220e+005 +1.529863220e+005 +3.1053e-001 +8.4070e+000 -1.9402e+000 +3.3038e+000 -4.4617e+000 -2.3666e+000 -2.3729e+000 +7.1282e+000 +0.0000e+000 +1.4292e+000 +1.7026e-002 +0.0000e+000 -1.9456e+000 -9.9527e-001 -1.2934e+000 -2.0143e+000 -1.4275e+000 -1.2515e+000 +0.0000e+000 +1.0726e-001
1583 +7.472190173e+004 +7.472190173e+004 +7.485382173e+004 +7.485382173e+004 -1.3247e+000 +7.3364e-001 -1.3348e+000 +3.2381e+000 -4.6377e+000 -1.0681e+001 -9.0808e+000 +8.6297e+000 -1.2850e+000 +1.8722e+000 +1.3569e-001 +3.4030e+000 -1.7299e+000 +1.1448e+001 +1.2423e+000 -1.1714e+000 +9.8975e-001 +1.6853e+000 -3.0926e+000 +8.3198e-002
1668 +5.500755436e+004 +5.500755436e+004 +5.513947436e+004 +5.513947436e+004 -4.7568e-001 +2.4916e+000 -3.6738e+000 +9.7597e-001 -5.1939e+000 -3.0936e+000 -1.2641e+001 +2.9870e+000 +4.0370e-001 -6.4968e-003 +2.0217e-001 +1.9501e+000 -2.6720e+000 +1.1739e+001 -2.5804e+000 -2.1745e+000 +3.5867e+000 +9.8492e-001 +1.1159e+000 +1.5481e-002
2061 +3.831020623e+004 +3.831020623e+004 +3.844212623e+004 +3.844212623e+004 -7.7904e-001 +1.0649e+001 -3.8926e+000 +2.8356e+000 -2.3892e+000 -6.3941e+000 -1.0209e+001 -1.1091e+000 -4.3515e-001 +2.5176e+000 +5.1034e-002 +2.3282e+000 -1.3884e+000 +4.5675e+000 -3.1157e+000 -5.2194e+000 +2.0652e+000 -1.7744e+000 +2.2826e-001 -9.8417e-002
2176 +1.100075728e+004 +1.100075728e+004 +1.113267728e+004 +1.113267728e+004 -7.5610e-001 +2.7070e+000 -3.7439e+000 +2.2610e+000 -2.1608e+000 -8.1958e+000 -1.0635e+001 +7.5574e+000 +1.9679e-001 -2.8356e-001 -2.0400e-001 -1.2088e+000 -1.7474e+000 +1.2196e+001 -8.5935e-001 -5.8355e+000 +3.3985e+000 +2.2546e-001 +2.0458e+000 +4.6732e-002
2443 +7.270842563e+003 +7.270842563e+003 +7.402762563e+003 +7.402762563e+003 -8.4073e-002 +9.6655e-001 -5.8456e+000 +1.5153e+000 -2.1608e+000 -8.1958e+000 -1.0635e+001 +7.5574e+000 +1.9679e-001 -2.7146e+000 -2.0400e-001 +2.0611e+000 -3.7791e+000 +9.1738e+000 -1.9915e+000 -1.9678e+000 +3.3985e+000 -3.1610e-001 +1.3109e+000 +4.6732e-002
2501 +3.153244798e+003 +3.153244798e+003 +3.285164798e+003 +3.285164798e+003 -1.1336e+000 +7.1428e-001 -3.2593e+000 +1.7040e+000 -4.1691e+000 -7.7480e+000 -8.3768e+000 +8.4879e+000 +2.4306e-001 -8.8418e-001 -2.5037e-001 +1.2972e+000 -4.1370e+000 +6.0411e+000 +4.2658e-001 -4.7324e+000 +2.9212e+000 +9.3884e-001 -2.0325e+000 +2.3331e-001
2544 +9.341658725e+002 +9.341658725e+002 +1.066085872e+003 +1.066085872e+003 -3.8343e-001 +5.6860e+000 -3.2029e+000 +3.8967e+000 +5.3645e-001 -8.0150e+000 -1.2077e+001 +5.0422e+000 -1.9033e-001 +9.5226e-001 -4.7940e-002 +1.0561e-001 -3.9347e+000 +7.9181e+000 -2.3313e+000 -9.3423e+000 +1.6212e+000 -1.6018e+000 -9.0664e-001 +4.7025e-001
2975 +5.674762469e+002 +5.674762469e+002 +6.993962469e+002 +6.993962469e+002 -2.6091e+000 +5.8137e+000 -6.5111e+000 +3.0673e+000 -4.4286e+000 -8.1350e+000 -1.1184e+001 +8.8742e+000 +1.2839e+000 +1.5291e+000 -9.6662e-001 +1.5668e+000 -3.6362e+000 +3.4601e+000 -4.9303e-001 -4.4753e+000 +1.5810e+000 -9.6715e-001 -3.1558e+000 -5.5205e-001
7785 +3.930019112e+002 +3.930019112e+002 +5.249219112e+002 +5.249219112e+002 -3.0912e+000 +6.7147e+000 -7.8682e+000 +1.4909e+000 -2.9479e+000 -4.0272e+000 -8.1493e+000 +5.4627e+000 +7.5511e-001 +1.4357e+000 +1.3745e-001 +3.2634e+000 -3.0180e+000 +2.0916e+000 -2.7309e-001 -6.4192e+000 +3.5208e+000 -2.3859e+000 -1.1470e+000 +7.0292e-001
