% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.677533595e+005 +2.677533595e+005 +2.678771895e+005 +2.678771895e+005 +1.4509e+000 -4.3780e+000 -7.1913e-001 +3.7294e+000 +1.6476e+000 -1.0098e+000 +3.5373e+000 +2.8685e+000 -2.9567e+000 +1.2563e+000 -2.1157e+000 +1.8147e+000 +2.6727e+000 -3.5844e+000 +1.2140e+000 +1.1597e-001 +4.0448e+000 -1.8695e+000 -6.8063e-002 +2.7687e+000
22 +2.169168559e+005 +2.169168559e+005 +2.170406859e+005 +2.170406859e+005 +3.8137e+000 +2.7080e+000 +3.3950e+000 +1.3739e+000 -6.7782e-001 -1.3650e+000 -2.3526e+000 +3.9417e+000 +1.9302e+000 -1.4049e+000 -9.7128e-001 -1.5843e+000 -2.5130e+000 -4.3019e+000 -9.6361e-001 +4.2191e+000 -1.3957e+000 -3.6237e+000 +2.4785e+000 -6.4222e-001
38 +1.583069704e+005 +1.583069704e+005 +1.584308004e+005 +1.584308004e+005 +2.2476e+000 +6.9939e-001 +6.7025e-001 -3.4524e-001 +1.6492e+000 +3.2306e+000 +1.1841e+000 +1.3048e+000 -3.4741e+000 -3.5396e+000 -8.1549e-001 -5.5661e-001 -3.7660e+000 -3.3650e+000 -4.0181e+000 +2.2335e+000 -2.8911e+000 +3.7959e-001 +3.4307e+000 +3.1279e+000
183 +8.176492906e+004 +8.176492906e+004 +8.188875906e+004 +8.188875906e+004 -9.8831e-001 +2.1448e+000 +1.0138e+000 +6.4403e-001 +3.5589e+000 -6.0613e-001 +7.5250e-003 -6.7306e-002 +2.0082e+000 -4.3166e+000 +3.6980e+000 -2.2351e+000 -9.3952e-001 +1.3021e+000 +2.0849e-001 -1.4450e-001 +4.8913e-001 -7.8440e-001 -9.3127e-002 +1.0212e+000
187 +5.919201330e+004 +5.919201330e+004 +5.931584330e+004 +5.931584330e+004 -2.3377e+000 +1.2553e-001 +1.6510e+000 -2.8371e+000 +4.1429e-001 -2.8892e+000 +2.6216e-001 +1.9897e+000 +4.0456e+000 -5.1274e+000 +1.2860e+000 -7.7782e-001 -1.5459e+000 -4.2573e-001 +2.4332e-001 -5.0023e-001 -2.5004e+000 +9.7718e-001 -1.2308e+000 -1.3619e+000
385 +5.996451873e+003 +5.996451873e+003 +6.120281873e+003 +6.120281873e+003 +5.4158e-001 -7.6131e-001 +4.5466e-001 -1.7684e-001 -3.7508e-001 +3.3439e-001 -9.8431e-001 +1.9371e+000 +4.6716e-001 -2.9404e+000 +3.4010e-001 -5.0837e-001 -4.6834e-001 +1.5441e+000 +2.4816e+000 -7.3462e-001 -1.0172e-001 +2.6988e-001 -1.0310e-001 +5.4196e-001
763 +3.377538803e+003 +3.377538803e+003 +3.501368803e+003 +3.501368803e+003 +9.7999e-001 +8.2735e-001 -4.7152e-001 +2.4782e-001 -2.3334e-001 +1.7092e+000 +5.0361e-002 +5.3873e-001 +3.2697e-001 -2.0109e+000 +2.0881e-001 -1.3924e+000 -1.3999e-001 +1.1576e+000 +1.2474e+000 -1.7536e+000 -1.2252e+000 +1.4300e+000 +2.8880e-001 +1.5613e-001
988 +2.465066942e+003 +2.465066942e+003 +2.588896942e+003 +2.588896942e+003 +7.1016e-001 -9.8485e-002 +8.7796e-002 +1.2588e+000 +5.6857e-001 +1.3188e+000 +1.2128e+000 -4.2346e-001 +8.7039e-001 +3.9734e-001 +4.7051e-001 -8.4282e-001 +3.9365e-001 +9.7603e-001 +5.5710e-001 -8.3541e-001 -7.3206e-001 +1.3055e+000 +1.2524e-001 -1.1844e+000
1042 +1.530499505e+003 +1.530499505e+003 +1.654329505e+003 +1.654329505e+003 -6.3247e-002 -2.9648e-001 +7.7353e-002 +6.8885e-001 +4.6109e-001 +3.3361e-001 +1.6067e+000 -3.3446e-001 +1.2326e+000 -1.8580e+000 +3.5564e-001 -1.6646e-001 -3.6090e-001 +1.1062e+000 +1.1487e-001 +1.3446e-001 -1.6498e+000 +1.0371e+000 -3.9165e-001 +7.6583e-001
1788 +7.422663210e+002 +7.422663210e+002 +8.660963210e+002 +8.660963210e+002 +5.2341e-001 -6.1240e-002 +1.0551e+000 +3.4103e-001 -3.6553e-001 -1.1895e-001 +1.8382e+000 -1.6343e-001 +1.8134e-001 -9.3974e-001 +9.1954e-002 -1.1716e-001 +3.4134e-002 +8.0886e-001 +7.1978e-001 -3.6547e-001 -1.9505e+000 +1.8135e-001 -8.3410e-001 +3.3668e-001
1846 +5.740948791e+002 +5.740948791e+002 +6.979248791e+002 +6.979248791e+002 +5.2927e-002 +1.8608e-001 +7.2741e-001 +2.5554e-001 -1.1056e+000 +1.2083e-001 +1.9002e+000 +3.4930e-001 +1.0327e-001 -1.3321e+000 -1.8022e-001 +3.4748e-001 +4.0917e-002 +8.2585e-001 +8.2090e-001 -1.3944e-001 -1.3857e+000 -6.4025e-001 -4.2676e-001 -3.1980e-001
2254 +2.948983845e+002 +2.948983845e+002 +4.187283845e+002 +4.187283845e+002 +2.0348e-001 +9.6080e-001 +1.9023e-001 +1.5874e-001 -7.0558e-001 +3.7516e-001 +1.0975e+000 +4.4901e-001 +2.3631e-002 -1.5762e+000 -1.4829e-002 +7.1681e-002 +1.6859e-001 +3.9603e-001 +4.7487e-001 -3.4856e-002 -1.3106e+000 -7.9260e-002 -5.1819e-001 +1.0812e-001
2354 +2.462752131e+002 +2.462752131e+002 +3.701052131e+002 +3.701052131e+002 +5.2306e-001 +4.6753e-001 +5.1620e-001 -1.9017e-001 -1.0308e+000 +1.6611e-001 +7.9476e-001 +1.9369e-001 -5.7655e-001 -1.2348e+000 -1.4761e-001 -6.5808e-001 -2.5384e-001 +1.7093e-001 +7.2188e-001 -3.9035e-002 -1.3759e+000 +4.7129e-001 -3.2122e-001 +1.7708e-001
2816 +1.571720633e+002 +1.571720633e+002 +2.810020633e+002 +2.810020633e+002 +3.2546e-001 +1.5265e-001 +8.6245e-001 -9.5522e-004 -9.2853e-001 +1.8095e-001 +1.0186e+000 +2.4091e-001 -3.0950e-001 -1.1830e+000 -3.3319e-002 -2.6047e-001 +5.7669e-002 +3.8717e-001 +5.6291e-001 -8.0086e-002 -1.3281e+000 +1.9482e-001 -2.9595e-001 -4.3907e-001
3200 +7.840110969e+001 +7.840110969e+001 +2.022311097e+002 +2.022311097e+002 +2.3366e-001 -7.4476e-002 +8.4753e-001 -1.0661e-001 -4.8997e-001 +2.5459e-001 +1.0544e+000 +3.1386e-001 -9.6807e-002 -9.6816e-001 +2.1006e-001 -2.4473e-001 -1.8162e-001 +3.8168e-001 +6.2053e-001 +3.7019e-001 -9.4051e-001 +3.6400e-001 -2.9980e-001 +3.5782e-002
3430 +6.090866629e+001 +6.090866629e+001 +1.847386663e+002 +1.847386663e+002 +1.6235e-001 +9.4196e-002 +6.4382e-001 -1.8094e-001 -4.8654e-001 +2.1798e-001 +1.0487e+000 +3.1871e-001 -1.1088e-001 -1.0455e+000 +1.3367e-001 -1.0841e-001 -5.0214e-002 +2.8952e-001 +7.6394e-001 +5.1884e-001 -7.7832e-001 +3.1613e-001 -3.8896e-001 +2.5118e-001
4131 +3.790779969e+001 +3.790779969e+001 +1.617377997e+002 +1.617377997e+002 -1.7430e-002 +3.0778e-002 +5.2873e-001 -5.5020e-002 -4.6701e-001 +9.3621e-002 +9.2827e-001 +2.7978e-001 -1.5643e-001 -1.0815e+000 +1.5292e-001 +7.9855e-002 +4.0601e-002 +1.2613e-001 +7.7004e-001 +6.0700e-001 -8.6777e-001 +4.5670e-001 -3.3139e-001 +1.1660e-001
