% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.140856031e+003 +2.140856031e+003 +3.140856031e+003 +3.140856031e+003 -1.4451e+000 -2.1743e+000 -4.9076e+000 +3.4490e+000 +4.3208e+000 -1.1368e+000 -3.8315e-001 +1.3339e+000 +1.0140e+000 +2.0817e+000 -4.6092e+000 +4.7303e+000 +3.2506e+000 -3.1817e+000 -4.0162e+000 +1.6672e+000 -3.8704e+000 +2.4898e+000 +3.0977e-001 +1.1537e-002
3 +1.153592970e+003 +1.153592970e+003 +2.153592970e+003 +2.153592970e+003 +4.6780e+000 -3.0161e+000 -3.9172e-001 -4.1896e+000 +3.8039e+000 -1.5439e-001 -3.2552e+000 +4.5350e+000 +7.3280e-001 +2.6944e-001 -4.5196e+000 -4.9031e+000 -3.1557e+000 +3.2979e+000 -2.0663e+000 +4.4243e+000 -2.6129e+000 -2.8596e+000 -1.3427e+000 +1.0009e+000
8 +9.761682210e+002 +9.761682210e+002 +1.976168221e+003 +1.976168221e+003 +1.6453e+000 -2.5567e+000 +1.6279e+000 -3.3241e+000 -7.2010e-001 -3.4825e+000 +3.6420e-001 -5.2024e-001 -1.9593e+000 -6.0528e-001 -4.3202e+000 -1.8431e+000 +1.3787e+000 -1.8555e+000 +8.0136e-001 +8.9464e-001 +1.0830e+000 +1.6877e+000 +4.3631e+000 -3.3824e+000
94 +6.026636391e+002 +6.026636391e+002 +1.602663639e+003 +1.602663639e+003 +3.6495e+000 +1.7457e+000 +2.1630e+000 +4.3268e+000 +2.4688e+000 +5.8078e-001 -7.5718e-001 +8.0118e-001 -2.0696e+000 -1.5421e-002 -4.2561e+000 -2.7071e+000 -3.1991e+000 -4.1483e+000 +8.8852e-001 +2.8796e+000 +6.5177e-001 +2.9979e+000 +8.2006e-001 -1.4230e+000
499 +3.758275022e+002 +3.758275022e+002 +1.375827502e+003 +1.375827502e+003 -7.9427e-001 +3.0344e+000 +1.1475e+000 +5.4824e+000 +3.2797e+000 -2.7205e+000 -3.7287e+000 +2.0662e-002 -5.2765e+000 -9.0378e-001 -4.0450e+000 -4.6432e+000 -3.9497e+000 -4.3983e+000 -1.0618e+000 +3.7077e+000 +4.7749e+000 +2.8235e+000 -1.8541e+000 -1.2863e+000
2592 +2.482427989e+002 +2.482427989e+002 +1.248242799e+003 +1.248242799e+003 -1.2645e+000 +7.3073e-001 +2.4801e+000 +2.4486e+000 +3.2184e+000 -2.1994e+000 +7.1767e-004 -1.5336e+000 -3.6411e+000 -1.4382e+000 -5.2568e-001 -3.7675e+000 -1.9264e+000 -4.1771e+000 +3.5313e+000 +5.7442e+000 +1.8742e+000 -4.5471e-002 +3.0031e-001 -9.1767e-002
3382 +1.476537231e+002 +1.476537231e+002 +1.147653723e+003 +1.147653723e+003 -2.6354e+000 +5.8182e-001 +3.8183e+000 +3.2654e+000 +4.3229e+000 -3.2833e+000 -2.2800e-001 -9.4233e-001 -3.5501e+000 -1.2293e+000 -1.0109e+000 -1.9406e+000 -1.2414e+000 -4.4496e+000 +2.1228e+000 +4.0635e+000 +2.4389e+000 +5.0337e-001 +2.4575e-001 -1.3644e+000
% function evaluation | noise-free fitness - Fopt (7.003000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.592724261e+003 +1.592724261e+003 +1.662754261e+003 +1.662754261e+003 -1.3703e+000 -2.2875e+000 +1.4952e+000 +3.9735e+000 -3.6199e+000 -9.1840e-003 +2.3614e+000 -2.3859e+000 +2.0640e+000 -3.7670e+000 -8.8722e-001 -7.3013e-001 -1.4604e+000 +1.5942e-002 -2.3968e+000 -4.2906e+000 -1.0132e+000 +2.0155e+000 +4.4144e+000 +2.0271e+000
5 +1.517929168e+003 +1.517929168e+003 +1.587959168e+003 +1.587959168e+003 -2.2930e+000 -3.0915e+000 -2.1950e+000 -4.9210e+000 +3.1542e+000 -4.4123e+000 +4.2631e+000 -3.6605e-001 -1.4528e+000 -4.5799e+000 -2.8654e+000 +2.6865e-001 +6.6029e-001 -1.9778e+000 +4.7808e+000 +1.7376e+000 +6.1021e-001 +4.3375e+000 +1.2720e+000 -2.8680e+000
49 +9.332772952e+002 +9.332772952e+002 +1.003307295e+003 +1.003307295e+003 -4.1357e+000 +3.6120e+000 -9.9061e-001 +5.4223e-001 -3.5157e+000 -1.8317e+000 -1.6760e+000 +1.4143e+000 -4.1387e+000 -4.4153e+000 -2.8294e-001 -8.9503e-001 +1.1293e+000 -1.8058e+000 +4.5666e+000 +1.6066e+000 -1.6766e+000 +1.3742e+000 +1.1720e+000 +2.7276e+000
210 +6.134003038e+002 +6.134003038e+002 +6.834303038e+002 +6.834303038e+002 -3.2042e+000 -3.2919e+000 +4.2291e-001 +3.2099e+000 -3.6783e+000 -3.4997e+000 +8.3267e-002 -1.1199e+000 -1.4333e+000 -1.4394e+000 -6.6668e+000 +1.5512e+000 +4.7646e-001 -2.2052e-001 -1.4302e+000 +4.3695e-001 -2.9186e-001 +4.7660e+000 -5.5852e+000 +1.4504e-001
623 +3.533135332e+002 +3.533135332e+002 +4.233435332e+002 +4.233435332e+002 -6.5091e-001 -2.9034e+000 -3.9402e+000 +1.2037e+000 -2.4743e+000 -2.3144e+000 -2.7864e+000 +2.3096e+000 -1.5419e+000 -2.0621e-001 +2.1085e+000 -2.2301e+000 +4.1116e+000 -3.3672e+000 +9.4466e-001 -4.1419e+000 +2.6198e+000 +9.0044e-001 -1.0391e+000 -1.6363e+000
1299 +2.398788215e+002 +2.398788215e+002 +3.099088215e+002 +3.099088215e+002 -1.7634e+000 -3.4207e+000 -2.8633e+000 -6.5331e-001 -1.6411e-002 -2.0756e+000 -2.2428e-002 +1.5653e+000 -3.5045e+000 +4.7345e-002 -7.9083e-001 -1.7923e-001 +3.4602e+000 -2.8204e+000 -3.9592e-001 -3.5984e+000 +1.6974e+000 +2.4799e+000 -2.3471e+000 +1.1983e+000
1715 +1.475711130e+002 +1.475711130e+002 +2.176011130e+002 +2.176011130e+002 -1.8032e+000 -2.9046e+000 -2.8336e+000 -6.2529e-001 -3.3185e-001 -4.2767e+000 +4.6261e-001 +2.6393e+000 -3.3170e+000 -6.3001e-001 -1.2425e-001 -3.3070e+000 +2.2882e+000 -2.9472e+000 -1.4474e+000 -2.8000e+000 +1.4070e+000 +2.8512e+000 -2.1430e+000 -1.5669e-001
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.616866611e+003 +1.616866611e+003 +1.568646611e+003 +1.568646611e+003 -4.0060e+000 +1.7942e+000 -3.8817e+000 -8.5418e-001 +2.2187e-001 -3.8818e+000 -3.9848e+000 +1.6606e+000 +4.9227e+000 +3.5806e+000 +4.0493e+000 -3.9337e+000 +2.2878e+000 -1.9389e+000 +1.7491e+000 -4.3192e+000 -1.5877e+000 +6.8201e-001 +1.3948e+000 +1.1799e+000
13 +1.313532117e+003 +1.313532117e+003 +1.265312117e+003 +1.265312117e+003 +3.9075e+000 -4.8241e+000 +1.9232e-001 -4.1025e+000 -4.1579e+000 -2.1129e-001 -2.4728e+000 -4.3834e-001 -3.5563e+000 +3.9181e-001 -4.9689e+000 -1.6195e-002 +3.4655e+000 -2.7665e+000 -2.7525e+000 +4.9973e+000 -1.4633e+000 -4.7851e+000 -9.3283e-001 +3.4728e+000
15 +8.241912698e+002 +8.241912698e+002 +7.759712698e+002 +7.759712698e+002 -1.7532e+000 +7.2930e-001 -1.8921e+000 -3.9931e+000 -2.0090e+000 -7.9623e-001 -6.8972e-001 -3.4318e+000 -4.5250e+000 +3.2799e+000 -2.2938e+000 +6.3382e-001 -5.1514e-001 +3.9507e-001 +1.2174e+000 -1.6547e+000 +1.0153e+000 -3.4890e+000 +1.9646e+000 +1.5891e+000
282 +5.306772458e+002 +5.306772458e+002 +4.824572458e+002 +4.824572458e+002 -6.2953e+000 -3.7351e+000 +6.0929e-001 +2.7439e+000 -2.6412e+000 +9.4258e-001 -1.8187e+000 +3.5923e+000 -4.2795e+000 +4.6226e+000 +3.4591e+000 -2.2389e+000 -7.4180e-001 +7.1791e-001 +1.8985e+000 -3.4031e+000 -4.5858e+000 -3.1218e+000 +1.9470e+000 +1.0942e+000
518 +3.910693515e+002 +3.910693515e+002 +3.428493515e+002 +3.428493515e+002 -3.0027e+000 -2.2102e+000 -2.5068e+000 +2.9566e+000 -8.0804e-001 +4.4400e+000 -2.3566e+000 +4.9074e+000 -2.2098e+000 +5.7686e+000 +2.9438e+000 +1.1396e+000 -4.8943e+000 +3.0193e+000 +1.2875e+000 +2.9827e+000 -2.9441e+000 -5.6023e+000 +3.3720e+000 -6.0443e-001
4439 +2.508435927e+002 +2.508435927e+002 +2.026235927e+002 +2.026235927e+002 -3.1535e+000 -8.3860e-001 -2.1845e+000 +2.0306e+000 -3.1673e+000 +3.3009e+000 -3.4323e+000 -3.2697e-001 -2.1137e+000 +3.8888e+000 +7.4706e-001 +5.8705e-001 -2.2115e+000 +2.9795e+000 -2.9315e+000 -6.4072e-002 -4.3557e+000 -2.0779e+000 +2.9233e+000 +3.1704e+000
% function evaluation | noise-free fitness - Fopt (2.547000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.752264157e+003 +4.752264157e+003 +4.777734157e+003 +4.777734157e+003 -2.9241e+000 +1.0694e+000 +4.3353e+000 +4.2304e+000 +7.5655e-001 -3.5832e+000 +1.3475e+000 +2.5393e+000 -2.9040e+000 +2.3870e+000 +3.2611e+000 +4.9520e+000 +3.6646e+000 +2.8655e+000 +4.8487e+000 -1.6928e+000 -4.4388e+000 -2.7490e+000 -2.7735e+000 +4.3942e+000
5 +1.609866644e+003 +1.609866644e+003 +1.635336644e+003 +1.635336644e+003 -2.8301e-001 -4.2240e+000 -1.2252e-001 +2.9322e+000 +6.9036e-001 -7.0766e-001 +1.7277e+000 +4.6929e+000 +2.5856e-001 +1.1896e+000 -4.8090e+000 +2.5607e+000 -4.7380e+000 -4.2073e+000 -1.2202e-001 +1.0489e+000 +5.0726e-001 -3.8247e+000 +7.8281e-001 -3.0689e+000
9 +1.011982524e+003 +1.011982524e+003 +1.037452524e+003 +1.037452524e+003 -9.7291e-001 -2.4059e-001 -7.6765e-001 +5.5615e-001 -2.4835e+000 +1.8188e+000 -9.5439e-001 +4.4626e+000 -4.0649e+000 +1.1062e+000 -3.7585e+000 -1.2678e+000 +2.5352e+000 +4.5158e+000 +8.3650e-001 -3.3636e+000 +3.7634e+000 +7.0973e-001 +8.9365e-002 +2.6614e+000
13 +8.349054578e+002 +8.349054578e+002 +8.603754578e+002 +8.603754578e+002 -2.1332e-001 +4.6785e+000 +9.2276e-001 +6.4226e-001 -2.7861e+000 +3.2030e+000 +1.9644e+000 -4.6543e-001 +1.1721e+000 -7.0845e-001 -2.0822e+000 -4.0446e+000 +3.3175e+000 +8.2474e-001 +1.1095e+000 -3.0637e+000 +2.0739e+000 +7.9340e-001 +3.4317e+000 -2.4889e+000
269 +6.206723520e+002 +6.206723520e+002 +6.461423520e+002 +6.461423520e+002 -3.6190e+000 +1.1221e+000 -2.1264e+000 -1.9174e+000 +7.6809e-002 +4.1247e+000 -1.4764e+000 +2.9155e+000 +3.6469e+000 -2.5367e+000 -3.8935e+000 -5.8082e-001 +1.2414e+000 +1.3904e+000 +4.5325e+000 -4.0317e+000 -3.4771e+000 +1.0763e+000 +3.5735e+000 -6.5219e+000
619 +3.918878816e+002 +3.918878816e+002 +4.173578816e+002 +4.173578816e+002 -5.7548e+000 -9.1550e-003 -2.5625e+000 -3.6671e+000 -3.2367e-001 +2.1248e+000 +3.7611e-001 +2.2203e+000 +5.6215e-001 +2.3639e+000 -3.0052e+000 +8.0870e-002 +1.1270e-001 +3.0788e+000 +3.7659e+000 -1.7571e+000 -5.8799e-001 +2.7511e+000 -1.6771e+000 -5.3028e+000
1601 +2.309888623e+002 +2.309888623e+002 +2.564588623e+002 +2.564588623e+002 -4.8957e+000 -8.5822e-001 -1.8838e+000 -1.3744e+000 -3.7909e+000 +6.5098e-001 +9.1835e-002 +2.6059e+000 +2.9089e+000 +2.2814e-001 -3.9838e+000 +6.5123e-001 +4.9405e-001 +1.1927e+000 +3.3572e+000 -4.1626e+000 +1.6624e+000 +3.8989e+000 -6.9939e-002 -4.8596e+000
12165 +1.465390923e+002 +1.465390923e+002 +1.720090923e+002 +1.720090923e+002 -4.7323e+000 -1.4079e+000 -1.1024e+000 -1.2312e+000 -1.6693e+000 +1.3080e+000 -1.3326e+000 +5.7227e-001 +3.9633e+000 +2.0119e-001 -3.1826e+000 -1.5807e+000 +4.2323e-001 +9.7889e-001 +1.0556e+000 -4.1609e+000 +1.5539e+000 +2.7791e+000 +6.7330e-001 -3.2483e+000
13767 +9.932129354e+001 +9.932129354e+001 +1.247912935e+002 +1.247912935e+002 -4.8326e+000 -1.3919e+000 -1.1079e+000 -1.2739e+000 -1.6739e+000 +1.2214e+000 -1.3488e+000 +4.7771e-001 +3.9239e+000 +1.2960e-001 -3.2145e+000 -1.5424e+000 +4.6056e-001 +9.0582e-001 +1.1201e+000 -4.1606e+000 +1.5190e+000 +2.8363e+000 +7.4019e-001 -3.2638e+000
15762 +6.277231018e+001 +6.277231018e+001 +8.824231018e+001 +8.824231018e+001 -4.9336e+000 -1.3733e+000 -1.1109e+000 -1.2884e+000 -1.6446e+000 +1.3420e+000 -1.2848e+000 +5.3975e-001 +3.9479e+000 +1.9291e-001 -3.1084e+000 -1.5907e+000 +4.9827e-001 +7.7225e-001 +1.0354e+000 -4.2749e+000 +1.4593e+000 +2.7974e+000 +7.9469e-001 -3.4357e+000
17855 +3.938408621e+001 +3.938408621e+001 +6.485408621e+001 +6.485408621e+001 -4.8497e+000 -1.3433e+000 -1.0865e+000 -1.3293e+000 -1.6166e+000 +1.3188e+000 -1.3431e+000 +5.8839e-001 +3.9306e+000 +7.2083e-002 -3.0376e+000 -1.5531e+000 +5.0155e-001 +7.4135e-001 +1.0979e+000 -4.2994e+000 +1.4494e+000 +2.8155e+000 +7.8707e-001 -3.4831e+000
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.892238072e+002 +9.892238072e+002 +8.884138072e+002 +8.884138072e+002 -1.9239e+000 +1.0014e+000 +3.2185e+000 -2.3445e+000 +3.5647e-001 +3.8317e+000 +3.3901e+000 -2.7352e+000 -3.5016e+000 -4.0531e+000 -4.7233e-002 -1.2744e-001 -2.9405e+000 -2.3315e+000 -4.8926e+000 +1.0882e-001 -4.6266e+000 -6.3343e-001 +4.5571e+000 +2.0369e-001
171 +6.090525589e+002 +6.090525589e+002 +5.082425589e+002 +5.082425589e+002 +3.8932e+000 +3.9887e+000 -3.8296e+000 -1.1148e+000 -1.3223e+000 -1.0950e+000 +1.3527e+000 +3.3550e+000 -2.1536e+000 -1.6766e+000 -2.5932e+000 -4.6651e+000 -3.5255e+000 -1.1325e+000 -1.3343e+000 +3.4972e+000 +2.8840e+000 +8.1276e-001 +3.4166e-001 +8.3121e-001
