% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
68051 +2.390638102e-004 +2.390638102e-004 +3.590023906e+001 +3.590023906e+001 +2.7813e+000 +1.1148e+000 +2.5888e+000 +3.4299e+000 -1.4270e+000 -3.0972e+000 -2.5472e+000 -2.1169e+000 -3.1600e+000 -2.9057e+000 -1.5085e+000 +1.3590e+000 -3.4509e-001 -4.0625e-001 +1.7420e+000 -3.7782e+000 +6.3060e-001 +2.9709e+000 -8.1570e-001 -3.0964e+000
69039 +1.578505206e-004 +1.578505206e-004 +3.590015785e+001 +3.590015785e+001 +2.7813e+000 +1.1146e+000 +2.5887e+000 +3.4291e+000 -1.4275e+000 -3.0971e+000 -2.5469e+000 -2.1169e+000 -3.1604e+000 -2.9054e+000 -1.5082e+000 +1.3599e+000 -3.4433e-001 -4.0599e-001 +1.7423e+000 -3.7779e+000 +6.3070e-001 +2.9704e+000 -8.1574e-001 -3.0963e+000
71983 +9.685293043e-005 +9.685293043e-005 +3.590009685e+001 +3.590009685e+001 +2.7803e+000 +1.1141e+000 +2.5886e+000 +3.4281e+000 -1.4273e+000 -3.0967e+000 -2.5473e+000 -2.1178e+000 -3.1613e+000 -2.9053e+000 -1.5075e+000 +1.3607e+000 -3.4397e-001 -4.0603e-001 +1.7420e+000 -3.7766e+000 +6.3033e-001 +2.9697e+000 -8.1554e-001 -3.0963e+000
73944 +6.297766131e-005 +6.297766131e-005 +3.590006298e+001 +3.590006298e+001 +2.7810e+000 +1.1142e+000 +2.5886e+000 +3.4282e+000 -1.4266e+000 -3.0966e+000 -2.5477e+000 -2.1176e+000 -3.1621e+000 -2.9056e+000 -1.5080e+000 +1.3606e+000 -3.4385e-001 -4.0626e-001 +1.7414e+000 -3.7761e+000 +6.3052e-001 +2.9689e+000 -8.1590e-001 -3.0961e+000
75677 +3.897723003e-005 +3.897723003e-005 +3.590003898e+001 +3.590003898e+001 +2.7810e+000 +1.1140e+000 +2.5884e+000 +3.4283e+000 -1.4265e+000 -3.0965e+000 -2.5480e+000 -2.1177e+000 -3.1626e+000 -2.9056e+000 -1.5076e+000 +1.3608e+000 -3.4420e-001 -4.0617e-001 +1.7416e+000 -3.7764e+000 +6.3035e-001 +2.9687e+000 -8.1555e-001 -3.0961e+000
80391 +2.362034640e-005 +2.362034640e-005 +3.590002362e+001 +3.590002362e+001 +2.7811e+000 +1.1141e+000 +2.5882e+000 +3.4284e+000 -1.4266e+000 -3.0965e+000 -2.5482e+000 -2.1178e+000 -3.1631e+000 -2.9055e+000 -1.5074e+000 +1.3609e+000 -3.4417e-001 -4.0619e-001 +1.7420e+000 -3.7760e+000 +6.3006e-001 +2.9683e+000 -8.1532e-001 -3.0954e+000
81440 +1.567920449e-005 +1.567920449e-005 +3.590001568e+001 +3.590001568e+001 +2.7813e+000 +1.1140e+000 +2.5877e+000 +3.4284e+000 -1.4266e+000 -3.0966e+000 -2.5483e+000 -2.1178e+000 -3.1631e+000 -2.9056e+000 -1.5074e+000 +1.3611e+000 -3.4411e-001 -4.0594e-001 +1.7422e+000 -3.7759e+000 +6.2992e-001 +2.9683e+000 -8.1531e-001 -3.0952e+000
83995 +9.549624771e-006 +9.549624771e-006 +3.590000955e+001 +3.590000955e+001 +2.7813e+000 +1.1137e+000 +2.5874e+000 +3.4282e+000 -1.4266e+000 -3.0964e+000 -2.5482e+000 -2.1179e+000 -3.1629e+000 -2.9053e+000 -1.5074e+000 +1.3613e+000 -3.4414e-001 -4.0582e-001 +1.7423e+000 -3.7761e+000 +6.2964e-001 +2.9684e+000 -8.1518e-001 -3.0955e+000
84294 +6.192598775e-006 +6.192598775e-006 +3.590000619e+001 +3.590000619e+001 +2.7815e+000 +1.1137e+000 +2.5874e+000 +3.4281e+000 -1.4265e+000 -3.0963e+000 -2.5481e+000 -2.1178e+000 -3.1630e+000 -2.9050e+000 -1.5074e+000 +1.3612e+000 -3.4411e-001 -4.0595e-001 +1.7423e+000 -3.7761e+000 +6.2958e-001 +2.9683e+000 -8.1502e-001 -3.0954e+000
86235 +3.864733976e-006 +3.864733976e-006 +3.590000386e+001 +3.590000386e+001 +2.7816e+000 +1.1137e+000 +2.5874e+000 +3.4280e+000 -1.4265e+000 -3.0962e+000 -2.5480e+000 -2.1178e+000 -3.1631e+000 -2.9050e+000 -1.5074e+000 +1.3613e+000 -3.4408e-001 -4.0590e-001 +1.7424e+000 -3.7761e+000 +6.2962e-001 +2.9682e+000 -8.1515e-001 -3.0953e+000
