% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.619006905e+003 +2.619006905e+003 +2.711946905e+003 +2.711946905e+003 +3.6835e+000 +2.0049e+000 -2.7154e+000 +3.1913e+000 +5.8575e-001 +1.8065e+000 -3.7562e+000 +3.2700e+000 +2.4708e+000 -1.8897e+000 -3.9362e+000 +2.1047e+000 +1.5357e+000 -5.1097e-001 -4.7174e+000 +4.3969e+000 +5.4030e-001 -7.5506e-001 +1.2495e+000 -1.2984e-001
4 +1.562133596e+003 +1.562133596e+003 +1.655073596e+003 +1.655073596e+003 +3.2674e+000 +4.3171e+000 -4.1280e+000 -4.6554e+000 +6.3492e-001 +1.9132e+000 -2.9756e+000 -2.9672e+000 +2.2700e+000 +1.8769e+000 -2.9865e+000 -1.0308e-001 +1.4310e+000 -2.4287e+000 +1.4017e+000 -1.0654e+000 +4.4462e+000 -3.7701e+000 +2.7973e+000 -3.1578e+000
12 +7.678832658e+002 +7.678832658e+002 +8.608232658e+002 +8.608232658e+002 -1.5134e+000 +6.9679e-001 +2.8539e+000 +3.4179e+000 -2.4581e+000 +1.2041e+000 +1.7678e+000 -4.4634e+000 +1.3356e+000 +3.6177e+000 -1.4881e+000 +4.1136e-001 +2.0464e-001 +1.5105e+000 +1.0446e+000 -5.1221e-001 +2.6653e+000 -5.8776e-001 +4.8036e-001 -4.8239e+000
96 +6.278571255e+002 +6.278571255e+002 +7.207971255e+002 +7.207971255e+002 -2.2665e+000 +1.8791e-001 -1.4756e+000 +1.3992e+000 -1.2279e-001 +3.1020e+000 +3.6511e+000 -2.1899e+000 +2.9103e+000 -1.4371e+000 -5.0133e-001 -1.5714e+000 +1.4486e+000 +1.1044e-001 +1.2515e-001 +2.6979e+000 +2.0352e+000 +2.3169e-002 +3.9183e+000 -3.8287e+000
420 +3.646610204e+002 +3.646610204e+002 +4.576010204e+002 +4.576010204e+002 -3.9925e+000 +3.0240e+000 +4.6087e+000 +2.8793e+000 +8.5497e-001 +6.4346e+000 +4.7609e+000 -8.2871e-001 -6.9652e-001 +1.0736e+000 -1.0045e+000 -4.3882e+000 -3.8663e-001 +2.9926e+000 +2.5172e-001 +2.9423e+000 +1.9918e+000 -1.4772e+000 +4.9466e+000 -3.4556e+000
705 +2.460728335e+002 +2.460728335e+002 +3.390128335e+002 +3.390128335e+002 -1.4088e+000 +2.4261e+000 +2.9080e+000 +1.7680e+000 +1.9202e+000 +7.5616e+000 +6.7556e+000 -1.8886e+000 -1.5527e+000 +2.8039e+000 -2.9678e+000 -3.9473e+000 +1.6610e+000 +3.9342e+000 +3.3107e-001 +2.1875e+000 +1.5085e+000 -3.4882e-001 +8.2703e-001 -2.5505e+000
1218 +1.566022048e+002 +1.566022048e+002 +2.495422048e+002 +2.495422048e+002 -9.8260e-001 +3.8960e+000 +2.1840e+000 +3.0663e+000 +3.2866e+000 +7.6473e+000 +5.8252e+000 +2.0845e-001 -1.6490e+000 +3.8486e+000 -3.9199e+000 -6.0045e+000 +6.3746e-001 +2.3053e+000 +5.2516e-001 +9.9958e-001 +4.9462e-001 -1.6250e+000 -2.8084e+000 -1.0476e+000
2283 +8.684950262e+001 +8.684950262e+001 +1.797895026e+002 +1.797895026e+002 -1.2741e+000 +2.5145e+000 +1.3202e+000 +3.9588e+000 +2.2521e+000 +7.9205e+000 +5.3198e+000 -1.3687e+000 -4.9951e-001 +2.6703e+000 -4.4582e+000 -2.9600e+000 +9.8102e-001 +2.6622e+000 -7.5344e-001 +7.0799e-001 +3.5532e+000 -2.4373e+000 -2.3227e+000 +4.7210e-001
3006 +5.317989177e+001 +5.317989177e+001 +1.461198918e+002 +1.461198918e+002 -2.0367e+000 +2.3098e+000 +1.8011e+000 +3.2160e+000 +1.7924e+000 +6.3352e+000 +4.7655e+000 -9.8021e-001 +2.2003e-001 +2.2558e+000 -2.9164e+000 -3.4335e+000 +1.2922e+000 +2.9907e+000 +1.0104e-002 +2.2070e+000 +4.1487e+000 -2.7701e+000 +7.7432e-001 +5.1564e-001
3385 +3.689474129e+001 +3.689474129e+001 +1.298347413e+002 +1.298347413e+002 -2.0397e+000 +1.6993e+000 +1.7394e+000 +4.2287e+000 +2.6071e+000 +5.5202e+000 +4.3247e+000 -1.6705e+000 +4.4036e-001 +2.9561e+000 -1.3041e+000 -2.8184e+000 +7.4875e-001 +2.8280e+000 +3.9945e-002 +1.9973e+000 +3.8186e+000 -2.8782e+000 +1.4398e+000 +5.4492e-001
