% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
751 +5.951217561e+001 +5.951217561e+001 +5.749121756e+002 +5.749121756e+002 -9.2160e-002 -2.8735e+000 -5.4707e+000 +2.6029e-001 -1.4972e+000 -3.2076e+000 +3.1676e-001 +4.5595e-001 -9.5893e-002 -5.4008e+000 +2.1250e+000 +2.3222e+000 +2.3205e+000 +1.5125e+000 -3.0684e+000 +1.6022e+000 -8.7343e-001 +2.8703e-001 +4.2918e-001 -4.3743e+000
886 +3.460596870e+001 +3.460596870e+001 +5.500059687e+002 +5.500059687e+002 +1.4329e+000 -2.6110e+000 -4.7450e+000 +2.2823e-001 -1.2553e+000 -3.3932e+000 +5.8657e-002 +1.5209e+000 -1.8617e+000 -3.6665e+000 +2.2835e+000 +1.8984e+000 +1.8564e+000 +2.1549e+000 -2.9427e+000 +2.4004e-001 +1.0039e+000 -7.1883e-001 -1.1096e+000 -1.7318e+000
1191 +2.490113022e+001 +2.490113022e+001 +5.403011302e+002 +5.403011302e+002 +2.5417e+000 -2.5020e+000 -4.1231e+000 +1.3134e+000 -1.0916e+000 -4.6610e+000 -1.0935e+000 +9.6151e-001 -3.1178e+000 -4.1835e+000 +3.6442e+000 +1.3102e+000 +3.5329e+000 +1.8483e+000 -4.6289e+000 +7.7320e-002 +1.4474e+000 -4.1058e-001 -1.2962e+000 -1.7180e+000
1363 +1.401634358e+001 +1.401634358e+001 +5.294163436e+002 +5.294163436e+002 +5.5122e-001 -2.4896e+000 -4.3638e+000 +1.6027e+000 -1.4376e+000 -4.4793e+000 -2.6069e+000 +2.8782e+000 -1.1484e+000 -5.0255e+000 +4.8457e+000 +1.3283e+000 +4.0296e+000 +4.5342e+000 -5.0879e+000 -6.8628e-001 +4.4000e-001 -8.0289e-001 -7.7716e-001 -2.4476e+000
1490 +9.816434567e+000 +9.816434567e+000 +5.252164346e+002 +5.252164346e+002 +1.7122e+000 -2.7347e+000 -3.3825e+000 +3.1626e-001 -3.1357e-001 -3.6274e+000 -3.0953e-001 +1.8996e+000 -1.0676e+000 -4.2951e+000 +3.5553e+000 +1.5297e+000 +3.9769e+000 +4.0577e+000 -5.2430e+000 +1.1781e-001 +1.2453e+000 -9.7825e-001 -6.2092e-001 -1.4875e+000
1572 +6.149797504e+000 +6.149797504e+000 +5.215497975e+002 +5.215497975e+002 +7.0489e-001 -1.7227e+000 -3.6639e+000 +3.4137e-003 -4.8220e-001 -3.9878e+000 -1.1803e+000 +2.8650e+000 -6.0162e-001 -4.0991e+000 +4.3598e+000 +1.5058e+000 +4.3898e+000 +4.0349e+000 -4.3604e+000 -3.8824e-001 +1.7125e+000 -3.7082e-001 -9.1867e-001 -1.9239e+000
1835 +3.124537507e+000 +3.124537507e+000 +5.185245375e+002 +5.185245375e+002 +1.0440e+000 -1.4044e+000 -3.0333e+000 -9.3343e-001 -1.4385e+000 -4.3435e+000 -1.5040e+000 +2.4740e+000 -1.7036e-001 -4.1671e+000 +4.2357e+000 +2.2508e+000 +4.7823e+000 +4.0877e+000 -3.9823e+000 -4.4960e-001 +1.5560e+000 -1.1496e-001 -6.1423e-001 -2.2498e+000
1903 +2.455019900e+000 +2.455019900e+000 +5.178550199e+002 +5.178550199e+002 +1.8844e+000 -1.9067e+000 -2.6059e+000 -5.2372e-002 -9.7251e-001 -3.9246e+000 -1.6973e+000 +2.5060e+000 +2.3722e-001 -4.4509e+000 +3.9828e+000 +1.8356e+000 +4.5520e+000 +4.0669e+000 -4.4764e+000 -6.6851e-002 +1.3569e+000 +1.2966e-001 -7.9639e-001 -1.9899e+000
2424 +1.482170054e+000 +1.482170054e+000 +5.168821701e+002 +5.168821701e+002 +1.8566e+000 -1.9023e+000 -2.3181e+000 -6.1096e-001 -1.1447e+000 -3.8391e+000 -1.5453e+000 +2.2199e+000 -1.9351e-001 -4.4568e+000 +4.0380e+000 +2.9796e+000 +4.4415e+000 +4.3269e+000 -3.9951e+000 -7.2302e-001 +1.0504e+000 +5.0112e-001 -1.0574e+000 -1.9353e+000
2766 +9.853117154e-001 +9.853117154e-001 +5.163853117e+002 +5.163853117e+002 +1.4257e+000 -1.8950e+000 -2.4417e+000 -3.8229e-001 -1.2365e+000 -4.0303e+000 -1.4456e+000 +2.4189e+000 -5.5355e-001 -4.5102e+000 +3.9928e+000 +3.0158e+000 +4.3925e+000 +4.3385e+000 -4.1882e+000 -6.9317e-001 +1.2178e+000 +4.5657e-001 -1.3583e+000 -1.9218e+000
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.379774930e+001 +8.379774930e+001 -9.162022507e+002 -9.162022507e+002 +1.7547e+000 +8.0748e-001 -3.9547e-001 -1.2432e+000 +4.5030e+000 -3.6572e+000 -2.6093e+000 -6.9247e-001 +4.7927e-002 -1.8277e+000 -2.4355e+000 +1.8749e+000 +4.1261e+000 -7.3518e-001 -3.7784e+000 +3.5042e+000 +3.0757e+000 -8.7899e-001 +2.0157e+000 -3.9713e+000
722 +6.154703377e+001 +6.154703377e+001 -9.384529662e+002 -9.384529662e+002 -1.0926e+000 +2.5876e+000 -2.4883e+000 -7.4897e-002 +2.4186e+000 +2.2681e+000 -1.4283e+000 +3.8994e+000 +2.7241e+000 -8.4301e-001 -3.9015e-001 +3.3757e-001 -4.6611e-001 +2.8464e+000 +1.9577e-001 -7.6617e-001 +6.2280e+000 +5.4649e+000 -1.1358e+000 -3.8547e+000
936 +3.978508595e+001 +3.978508595e+001 -9.602149141e+002 -9.602149141e+002 -1.1992e+000 +2.9781e+000 -3.2708e+000 -6.3451e-001 +2.3626e+000 +1.2765e+000 -2.2568e+000 +2.8991e+000 +1.9529e+000 +5.5853e-001 -1.8720e-001 +5.8280e-001 -1.4072e+000 +2.6026e+000 +1.4469e+000 -3.4628e+000 +4.6818e+000 +4.0904e+000 -1.7755e+000 -3.4261e+000
1045 +2.408626840e+001 +2.408626840e+001 -9.759137316e+002 -9.759137316e+002 -5.4389e-001 +3.6213e+000 -3.1069e+000 -4.6991e-001 +2.5279e+000 +1.6525e+000 -3.7236e+000 +3.0203e+000 +2.3890e+000 -4.6141e-001 +2.3645e-001 +6.8204e-001 -5.0981e-001 +1.6851e+000 +1.0535e+000 -3.3929e+000 +4.1721e+000 +3.0097e+000 -1.4638e+000 -3.1664e+000
1393 +1.478721382e+001 +1.478721382e+001 -9.852127862e+002 -9.852127862e+002 -7.2036e-001 +2.5166e+000 -3.7043e+000 -3.0917e-001 +2.1603e+000 +2.6263e+000 -5.1901e+000 +4.1790e+000 +3.1030e+000 +1.8576e-001 +4.1900e-001 +1.4253e+000 -1.3328e+000 +1.6274e+000 +7.1745e-001 -2.8321e+000 +3.2874e+000 +2.9299e+000 -1.1723e+000 -2.8550e+000
1645 +9.224165552e+000 +9.224165552e+000 -9.907758344e+002 -9.907758344e+002 -1.8457e+000 +4.3338e+000 -3.3072e+000 -2.1334e-001 +2.6047e+000 +3.5569e+000 -4.9267e+000 +4.1527e+000 +3.1035e+000 -1.0387e+000 -5.2380e-001 +2.4835e+000 -3.2738e-001 +2.0251e+000 +7.5439e-001 -2.9000e+000 +3.2240e+000 +3.3975e+000 -5.7780e-001 -3.2048e+000
1959 +5.886199123e+000 +5.886199123e+000 -9.941138009e+002 -9.941138009e+002 -1.6000e+000 +4.0778e+000 -4.0929e+000 +5.7898e-001 +2.8026e+000 +2.8235e+000 -4.8683e+000 +3.9543e+000 +4.1242e+000 -6.0322e-001 -5.3009e-001 +1.8634e+000 -1.7298e+000 +2.1006e+000 +1.2598e+000 -3.4037e+000 +2.5882e+000 +3.5091e+000 -1.0296e+000 -3.4971e+000
% function evaluation | noise-free fitness - Fopt (1.317500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.427116237e+001 +8.427116237e+001 +2.160211624e+002 +2.160211624e+002 -4.7155e+000 -1.9165e+000 +1.4948e+000 -1.8237e+000 -2.6127e+000 -4.6423e+000 +2.1933e+000 -1.1639e+000 +4.3100e+000 -3.4555e+000 +1.5415e+000 -3.6873e+000 -3.3237e+000 -2.9562e+000 -5.0887e-001 +2.9976e+000 -4.7446e+000 -2.0904e+000 -3.6865e+000 +9.5888e-001
345 +6.301928411e+001 +6.301928411e+001 +1.947692841e+002 +1.947692841e+002 +3.0973e+000 +2.5803e+000 +4.9253e+000 +1.7611e+000 +2.2654e+000 -2.5459e+000 -2.8446e+000 -2.9775e+000 +2.4625e+000 +2.1664e+000 -8.8026e-001 -9.0271e-001 -9.3013e-001 +2.1761e+000 +1.8990e+000 +8.2022e-001 +4.4197e+000 -4.0859e+000 -6.8063e-001 -9.8587e-001
