% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.376619209e+005 +2.376619209e+005 +2.378110709e+005 +2.378110709e+005 +3.7632e+000 -4.2988e-001 +3.1677e+000 -3.5979e+000 -3.5801e+000 -3.8475e+000 -5.2680e-002 -3.1416e+000 +4.0263e-001 -3.6157e+000 -9.0974e-001 +1.4415e+000 -1.0301e+000 +6.9593e-001 -1.7992e+000 +2.8180e+000 +3.8443e-001 +4.6011e+000 -1.9062e-002 +6.8457e-001
11 +1.065817513e+005 +1.065817513e+005 +1.067309013e+005 +1.067309013e+005 -4.0126e+000 -3.4012e+000 -6.0741e-001 -1.7820e+000 -4.0692e+000 -2.6894e+000 -1.4855e+000 -2.6944e+000 -2.9739e-001 -2.8280e+000 -3.2613e+000 +4.8036e+000 +1.1816e+000 -4.7600e+000 -5.4425e-002 -1.1049e-001 +2.3081e-001 +2.0591e+000 -3.9472e+000 -3.2754e+000
139 +7.799369390e+004 +7.799369390e+004 +7.814284390e+004 +7.814284390e+004 +1.3179e-001 -2.5704e-001 -3.6618e+000 +3.2140e+000 +8.0901e-001 -4.6430e-001 +9.6430e-001 -3.0858e+000 -5.2794e-001 +1.2612e+000 -4.3116e-001 -6.3303e-001 +1.1898e+000 +2.2633e+000 -2.5952e+000 -2.0804e+000 -1.6950e+000 -1.4533e+000 -4.7814e+000 +1.1436e+000
534 +5.973090907e+004 +5.973090907e+004 +5.988005907e+004 +5.988005907e+004 -2.9078e+000 -3.2952e+000 +7.4495e-001 +3.0872e+000 -2.5564e+000 -3.5713e+000 -1.6290e+000 -5.1259e+000 +5.0739e-001 +1.2562e+000 -6.1046e+000 -1.9378e+000 -3.4611e-001 -4.1322e+000 -4.7389e+000 -2.7451e-001 +6.0622e-001 +7.7678e-001 -4.2651e+000 -9.0925e-001
552 +2.235843961e+004 +2.235843961e+004 +2.250758961e+004 +2.250758961e+004 -1.9987e+000 +1.9075e-001 +2.0003e+000 +8.5749e-001 -1.4580e+000 +3.7906e-001 -4.4529e-001 -3.3895e+000 +4.0263e-001 -1.1895e+000 -2.6655e+000 -1.3332e+000 +2.8693e+000 -3.3394e+000 -2.5143e+000 +7.5139e-003 -1.2732e+000 +4.6612e-002 -6.2099e+000 +1.3637e+000
1284 +1.494537349e+004 +1.494537349e+004 +1.509452349e+004 +1.509452349e+004 -2.5580e+000 -1.1845e+000 +1.5718e+000 +3.0872e+000 -2.0247e+000 -6.0194e-001 -1.6290e+000 -2.7706e-001 +9.0996e-005 -2.1185e+000 -2.1443e+000 -2.6842e+000 +2.6814e+000 +1.0048e-001 -1.2708e+000 -5.8570e-001 -1.0802e+000 +6.8162e-001 -6.6467e+000 +6.9169e+000
1417 +8.048156770e+003 +8.048156770e+003 +8.197306770e+003 +8.197306770e+003 -1.3431e-001 -3.5644e-001 -1.0771e+000 -2.2548e-002 -3.5759e+000 -3.1473e+000 -1.7555e+000 -2.4853e+000 -2.4228e+000 +1.1069e+000 -5.6934e-001 +2.1608e+000 +4.1980e+000 -1.6040e+000 -1.1070e+000 -2.9060e-001 -1.3490e-001 -6.4669e-001 -3.8802e+000 -6.8582e+000
1576 +2.916225207e+003 +2.916225207e+003 +3.065375207e+003 +3.065375207e+003 -1.3254e+000 -2.0296e+000 -1.5577e+000 -7.9795e-002 -3.2150e+000 -1.4207e+000 -2.8128e+000 -4.3638e-001 -1.2750e+000 +2.8923e-001 -2.1923e+000 -5.5174e-001 +1.8642e+000 -2.4288e+000 -1.3819e+000 -1.0296e+000 -2.2440e+000 -1.5251e-001 -4.5685e+000 +8.6126e-001
1962 +2.226656025e+003 +2.226656025e+003 +2.375806025e+003 +2.375806025e+003 -3.3246e-001 -2.6285e+000 -1.3483e+000 +2.0412e+000 -3.5833e+000 -9.0272e-001 -1.6949e+000 -2.4197e+000 -1.2310e+000 -6.6944e-001 -3.0506e+000 +8.1467e-001 +2.4276e+000 -2.4529e+000 -1.8211e+000 -1.6043e+000 -1.2067e+000 -1.5421e+000 -3.9804e-001 +8.3403e-001
2895 +1.523411288e+003 +1.523411288e+003 +1.672561288e+003 +1.672561288e+003 -1.7704e+000 -1.3030e+000 +1.4355e-001 +1.8192e+000 -3.3727e+000 -2.5259e+000 -1.8251e+000 -3.1547e+000 +1.0892e-001 +1.7447e-001 -2.6646e+000 +8.2540e-001 +1.4340e+000 -2.8989e+000 -1.0431e+000 -6.0910e-001 -1.7391e+000 -3.5501e-001 -3.9525e+000 -2.8582e+000
