% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.960551677e+007 +1.960551677e+007 +1.960566592e+007 +1.960566592e+007 +1.0192e+001 +9.5500e+000 +1.0104e+001 +6.8944e+000 +7.7892e+000 +1.0765e+001 +1.4160e+001 +1.2287e+001 +1.1964e+001 +1.0224e+001
3 +1.397640171e+007 +1.397640171e+007 +1.397655086e+007 +1.397655086e+007 +1.2995e+001 +7.3217e+000 +1.0408e+001 +1.3488e+001 +1.0377e+001 +1.0212e+001 +6.9914e+000 +6.1033e+000 +5.4708e+000 +1.2399e+001
60 +9.394364211e+006 +9.394364211e+006 +9.394513361e+006 +9.394513361e+006 +5.7704e+000 +6.5336e+000 +5.3018e+000 +9.1786e+000 +9.6399e+000 +8.5547e+000 +6.5194e+000 +8.5361e+000 +1.2845e+001 +9.1197e+000
85 +5.162155487e+006 +5.162155487e+006 +5.162304637e+006 +5.162304637e+006 +1.0395e+001 +6.0335e+000 +8.2645e+000 +7.9510e+000 +6.6507e+000 +3.8896e+000 +8.8170e+000 +5.1800e+000 +6.7005e+000 +1.0016e+001
286 +3.864754647e+006 +3.864754647e+006 +3.864903797e+006 +3.864903797e+006 +5.4415e+000 +4.4416e+000 +7.7325e+000 +3.6234e+000 +4.8789e+000 +2.9086e+000 +3.3180e+000 +8.9394e+000 +1.0259e+001 +6.8104e+000
569 +1.699892608e+006 +1.699892608e+006 +1.700041758e+006 +1.700041758e+006 +4.3360e+000 +6.5074e+000 +8.3104e+000 +5.5987e+000 +1.2863e+000 +2.5449e+000 +5.9974e+000 +5.3351e+000 -2.0443e+000 +1.3703e+001
634 +1.399652536e+006 +1.399652536e+006 +1.399801686e+006 +1.399801686e+006 +1.2852e+000 +6.5519e+000 +3.7693e+000 +1.9867e+000 -1.9552e+000 +1.9639e+000 +7.4981e+000 +6.0894e+000 +2.9480e+000 +1.1956e+001
751 +8.729472174e+005 +8.729472174e+005 +8.730963674e+005 +8.730963674e+005 +4.3787e+000 +4.2952e+000 +7.2345e+000 +6.1687e+000 -2.7177e+000 +3.4657e+000 +2.6237e+000 +4.8467e+000 +3.5436e+000 +6.9275e+000
810 +4.889229232e+005 +4.889229232e+005 +4.890720732e+005 +4.890720732e+005 +2.7830e+000 +3.9704e+000 +3.5162e+000 +5.1887e+000 -1.2123e+000 +3.7709e+000 +4.8167e+000 +3.8085e+000 -1.7704e+000 +1.3252e+001
1061 +3.809668636e+005 +3.809668636e+005 +3.811160136e+005 +3.811160136e+005 -1.0848e+000 +3.3734e+000 +3.1415e+000 +2.0852e+000 -4.3853e+000 +2.6664e+000 +2.1486e+000 +4.9433e+000 -3.1039e+000 +1.2985e+001
1099 +2.353706137e+005 +2.353706137e+005 +2.355197637e+005 +2.355197637e+005 +4.0907e+000 +1.0998e+000 +3.4956e+000 +6.1470e+000 -2.0189e+000 +1.4815e+000 +1.0718e+000 +1.4477e+000 +4.5733e+000 +3.4763e+000
1102 +1.195793372e+005 +1.195793372e+005 +1.197284872e+005 +1.197284872e+005 +4.1742e+000 +3.4977e-001 +3.2331e+000 +2.4299e+000 -2.4689e+000 +1.8328e+000 -2.0581e-001 +8.7459e-001 +1.5473e+000 +9.6942e+000
1152 +7.708579758e+004 +7.708579758e+004 +7.723494758e+004 +7.723494758e+004 +7.8313e-002 +3.4977e-001 +3.5309e+000 -4.7860e-001 -2.9648e+000 +1.8328e+000 -2.0581e-001 +8.7459e-001 +1.5473e+000 +1.1386e+001
1480 +2.992480423e+004 +2.992480423e+004 +3.007395423e+004 +3.007395423e+004 +6.4551e-001 +8.6881e-001 +1.2227e+000 +1.5700e+000 -7.6274e-001 +1.6296e+000 -1.4048e+000 -5.1246e-002 +1.3615e+000 -1.2559e+000
1587 +1.588073823e+004 +1.588073823e+004 +1.602988823e+004 +1.602988823e+004 -3.7253e-004 -1.6432e+000 -1.1133e+000 +2.8119e-001 -6.1504e+000 -5.4195e-001 -2.6548e-001 -2.1704e+000 -4.5638e+000 +2.3840e+000
1637 +1.459032413e+003 +1.459032413e+003 +1.608182413e+003 +1.608182413e+003 -1.0649e+000 -1.6432e+000 -1.0180e-001 +1.0763e+000 -3.6069e+000 -5.4195e-001 -2.6548e-001 -2.1704e+000 -2.1638e+000 +2.3840e+000
2421 +9.562477065e+002 +9.562477065e+002 +1.105397706e+003 +1.105397706e+003 -1.7803e+000 -1.5580e+000 -1.2525e+000 +7.1029e-001 -4.5970e+000 -2.1615e+000 -1.0120e+000 -2.6753e+000 +1.5964e+000 +4.9352e+000
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.237492545e+007 +2.237492545e+007 +2.237392545e+007 +2.237392545e+007 +1.4759e+001 +6.6433e+000 +1.2878e+001 +1.0364e+001 +9.3439e+000 +6.9624e+000 +9.5531e+000 +5.0063e+000 +1.1783e+001 +7.4932e+000
11 +1.291265339e+007 +1.291265339e+007 +1.291165339e+007 +1.291165339e+007 +1.0577e+001 +1.0888e+001 +1.4213e+001 +7.3337e+000 +5.1775e+000 +1.0424e+001 +5.2337e+000 +8.3628e+000 +1.0311e+001 +6.0791e+000
106 +9.455661097e+006 +9.455661097e+006 +9.454661097e+006 +9.454661097e+006 +9.1506e+000 +1.2534e+001 -1.7565e-001 +8.9751e+000 +8.0350e+000 +7.8373e-001 +5.6991e+000 +8.4011e+000 +6.8582e+000 +7.8046e+000
207 +2.372976651e+006 +2.372976651e+006 +2.371976651e+006 +2.371976651e+006 +5.8087e+000 +4.1365e+000 +1.9315e-001 +6.7231e+000 +6.0467e+000 +7.1445e+000 -8.6037e-001 -3.3574e-001 +4.6484e+000 +1.1294e+001
489 +1.326880405e+006 +1.326880405e+006 +1.325880405e+006 +1.325880405e+006 +3.7928e+000 +2.2353e+000 +9.0038e+000 +3.8201e+000 -6.0210e-001 +6.4402e+000 -4.3213e-001 +1.7371e+000 +6.7583e+000 +3.9571e+000
667 +9.183017909e+005 +9.183017909e+005 +9.173017909e+005 +9.173017909e+005 +1.7545e+000 +7.9218e+000 +6.0515e+000 -2.7003e+000 +3.6647e+000 +1.8429e+000 +4.4497e+000 -8.8310e-001 +2.9596e+000 +7.1088e+000
