% function evaluation | noise-free fitness - Fopt (2.997000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4303 +3.969947193e+002 +3.969947193e+002 +1.170447193e+002 +1.170447193e+002 -3.1369e+000 -4.4010e+000 +3.3015e+000 -2.8705e-001 -5.2116e+000 -2.2916e+000 -1.1767e+000 +4.2200e-001 +1.9938e+000 -2.7606e+000 -1.4587e+000 +1.7646e+000 -4.7187e+000 -1.4421e+000 +7.3017e-001 +2.1581e+000 +1.5922e+000 +3.0119e+000 +3.9513e-001 +2.7788e+000
5693 +2.215870170e+002 +2.215870170e+002 -5.836298303e+001 -5.836298303e+001 -3.1769e+000 -3.9288e+000 +3.4622e+000 -7.4295e-001 -3.5740e+000 -2.5580e+000 -1.5028e+000 -1.9038e-001 +1.5064e+000 -3.6929e+000 -1.8308e+000 +7.3169e-001 -4.3726e+000 -2.3353e+000 +2.1459e-001 +3.5442e+000 +3.5023e+000 +3.1577e+000 +2.2200e+000 +3.1022e+000
7570 +1.479505630e+002 +1.479505630e+002 -1.319994370e+002 -1.319994370e+002 -3.7835e+000 -3.7418e+000 +3.5587e+000 -1.2517e+000 -3.7113e+000 -2.9060e+000 -1.7348e+000 -1.4286e-001 +1.5839e+000 -3.4324e+000 -1.6006e+000 +1.8155e+000 -3.9967e+000 -1.9313e+000 +7.0744e-001 +3.3389e+000 +3.2555e+000 +2.6487e+000 +1.6725e+000 +3.3222e+000
8390 +9.485195800e+001 +9.485195800e+001 -1.850980420e+002 -1.850980420e+002 -3.7337e+000 -3.9725e+000 +3.2795e+000 -1.0986e+000 -3.7725e+000 -2.8038e+000 -1.6802e+000 -5.3429e-004 +1.5527e+000 -3.5221e+000 -1.8610e+000 +1.6285e+000 -4.2012e+000 -2.1131e+000 +5.0426e-001 +3.2495e+000 +3.4298e+000 +2.2979e+000 +1.5823e+000 +3.1515e+000
10315 +6.245747541e+001 +6.245747541e+001 -2.174925246e+002 -2.174925246e+002 -3.7025e+000 -3.9177e+000 +3.1985e+000 -1.2019e+000 -3.6556e+000 -2.7818e+000 -1.5982e+000 -4.0666e-001 +1.6103e+000 -3.4040e+000 -1.7265e+000 +1.5674e+000 -3.9918e+000 -2.1894e+000 +4.5261e-001 +3.4601e+000 +3.4044e+000 +2.5126e+000 +1.6992e+000 +2.9934e+000
11654 +3.544773607e+001 +3.544773607e+001 -2.445022639e+002 -2.445022639e+002 -3.6149e+000 -3.9928e+000 +3.1420e+000 -1.1109e+000 -3.7442e+000 -2.8208e+000 -1.6133e+000 -1.7452e-001 +1.6524e+000 -3.5339e+000 -1.8203e+000 +1.6141e+000 -4.0579e+000 -2.1837e+000 +4.8025e-001 +3.4204e+000 +3.2694e+000 +2.5248e+000 +1.8624e+000 +2.9558e+000
13329 +2.439136091e+001 +2.439136091e+001 -2.555586391e+002 -2.555586391e+002 -3.6749e+000 -3.9638e+000 +3.2621e+000 -1.0545e+000 -3.7109e+000 -2.8023e+000 -1.6147e+000 -1.8294e-001 +1.6868e+000 -3.5373e+000 -1.8142e+000 +1.5993e+000 -4.0739e+000 -2.2472e+000 +4.9925e-001 +3.4522e+000 +3.3474e+000 +2.5542e+000 +1.9113e+000 +2.9599e+000
14659 +1.580259259e+001 +1.580259259e+001 -2.641474074e+002 -2.641474074e+002 -3.7105e+000 -4.0048e+000 +3.2291e+000 -1.1303e+000 -3.7684e+000 -2.8061e+000 -1.5923e+000 -1.8869e-001 +1.6610e+000 -3.5632e+000 -1.7986e+000 +1.5962e+000 -4.0558e+000 -2.2522e+000 +4.5108e-001 +3.4498e+000 +3.2846e+000 +2.5935e+000 +1.8280e+000 +3.0251e+000
16338 +9.206289817e+000 +9.206289817e+000 -2.707437102e+002 -2.707437102e+002 -3.7179e+000 -3.9951e+000 +3.2327e+000 -1.1216e+000 -3.7439e+000 -2.8043e+000 -1.5973e+000 -1.9459e-001 +1.6434e+000 -3.5520e+000 -1.8172e+000 +1.6393e+000 -4.0597e+000 -2.2519e+000 +4.4852e-001 +3.4805e+000 +3.3258e+000 +2.5801e+000 +1.8563e+000 +3.0113e+000
18257 +5.718827953e+000 +5.718827953e+000 -2.742311720e+002 -2.742311720e+002 -3.7125e+000 -4.0049e+000 +3.2496e+000 -1.0976e+000 -3.7282e+000 -2.8169e+000 -1.5974e+000 -1.7563e-001 +1.6489e+000 -3.5498e+000 -1.8162e+000 +1.6321e+000 -4.0720e+000 -2.2479e+000 +4.5793e-001 +3.4844e+000 +3.3163e+000 +2.5946e+000 +1.8595e+000 +3.0198e+000
