% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.078677234e+002 +1.078677234e+002 +9.092772338e+001 +9.092772338e+001
9 +8.691705497e+001 +8.691705497e+001 +6.997705497e+001 +6.997705497e+001
% function evaluation | noise-free fitness - Fopt (1.881000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.207027185e+002 +3.207027185e+002 +3.395127185e+002 +3.395127185e+002
2 +1.409529599e+002 +1.409529599e+002 +1.597629599e+002 +1.597629599e+002
39 +8.892031262e+001 +8.892031262e+001 +1.077303126e+002 +1.077303126e+002
% function evaluation | noise-free fitness - Fopt (2.731500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.960060164e+001 +9.960060164e+001 +3.727506016e+002 +3.727506016e+002
% function evaluation | noise-free fitness - Fopt (3.718000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.295061911e+002 +1.295061911e+002 +1.666861911e+002 +1.666861911e+002
5 +8.958355790e+001 +8.958355790e+001 +1.267635579e+002 +1.267635579e+002
19 +6.096626108e+001 +6.096626108e+001 +9.814626108e+001 +9.814626108e+001
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.974007903e+002 +1.974007903e+002 +4.950079035e+001 +4.950079035e+001
5 +1.433392519e+002 +1.433392519e+002 -4.560748099e+000 -4.560748099e+000
17 +8.096939177e+001 +8.096939177e+001 -6.693060823e+001 -6.693060823e+001
% function evaluation | noise-free fitness - Fopt (1.162600000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.662179362e+002 +1.662179362e+002 +2.824779362e+002 +2.824779362e+002
2 +1.316882933e+002 +1.316882933e+002 +2.479482933e+002 +2.479482933e+002
7 +7.419103993e+001 +7.419103993e+001 +1.904510399e+002 +1.904510399e+002
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.738463980e+002 +2.738463980e+002 -7.261536020e+002 -7.261536020e+002
4 +2.358803734e+002 +2.358803734e+002 -7.641196266e+002 -7.641196266e+002
11 +9.506179429e+001 +9.506179429e+001 -9.049382057e+002 -9.049382057e+002
% function evaluation | noise-free fitness - Fopt (-9.193000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.252298247e+002 +2.252298247e+002 +1.332998247e+002 +1.332998247e+002
3 +1.404132896e+002 +1.404132896e+002 +4.848328958e+001 +4.848328958e+001
10 +7.017632247e+001 +7.017632247e+001 -2.175367753e+001 -2.175367753e+001
92 +5.549235315e+001 +5.549235315e+001 -3.643764685e+001 -3.643764685e+001
% function evaluation | noise-free fitness - Fopt (1.487500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.383057232e+002 +1.383057232e+002 +2.870557232e+002 +2.870557232e+002
44 +8.565509245e+001 +8.565509245e+001 +2.344050924e+002 +2.344050924e+002
% function evaluation | noise-free fitness - Fopt (-1.483000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.358706856e+002 +6.358706856e+002 +4.875706856e+002 +4.875706856e+002
2 +1.427849436e+002 +1.427849436e+002 -5.515056358e+000 -5.515056358e+000
5 +8.925733864e+001 +8.925733864e+001 -5.904266136e+001 -5.904266136e+001
% function evaluation | noise-free fitness - Fopt (1.702000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.438642314e+002 +1.438642314e+002 +1.608842314e+002 +1.608842314e+002
36 +9.832835756e+001 +9.832835756e+001 +1.153483576e+002 +1.153483576e+002
200 +6.219612288e+001 +6.219612288e+001 +7.921612288e+001 +7.921612288e+001
% function evaluation | noise-free fitness - Fopt (-2.202000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.674915220e+002 +2.674915220e+002 +4.729152196e+001 +4.729152196e+001
2 +1.345254497e+002 +1.345254497e+002 -8.567455030e+001 -8.567455030e+001
12 +9.060661321e+001 +9.060661321e+001 -1.295933868e+002 -1.295933868e+002
