% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
10 +5.294403075e+002 +5.294403075e+002 -4.705596925e+002 -4.705596925e+002 +5.5870e+000 +6.1239e+000 +1.2797e+001 +8.9816e+000 +1.1019e+001 +5.7093e+000 +5.0268e+000 +5.7859e+000 +6.5290e+000 +5.6367e+000 +1.2807e+001 +7.5650e+000 +7.8937e+000 +1.1018e+001 +1.3603e+001 +1.4613e+001 +7.7289e+000 +6.1784e+000 +5.2843e+000 +1.1091e+001
133 +3.438143956e+002 +3.438143956e+002 -6.561856044e+002 -6.561856044e+002 +1.0451e+001 +5.7893e+000 +7.1626e+000 +7.5039e+000 +8.6604e+000 +2.4921e+000 +5.2311e+000 +1.0244e+001 +6.0642e+000 +9.2459e+000 +8.8066e+000 +4.4370e+000 +9.5179e+000 +6.2625e+000 +1.2752e+001 +8.6812e+000 +3.2828e+000 +1.0584e+001 +5.0095e+000 +8.8122e+000
467 +2.448920805e+002 +2.448920805e+002 -7.551079195e+002 -7.551079195e+002 +6.4898e+000 +8.7085e+000 +3.5850e+000 +7.1188e+000 +7.3277e+000 +3.9822e+000 +2.5894e+000 +1.2319e+001 +5.9940e+000 +1.0424e+001 +4.8543e+000 +7.8031e+000 +6.8655e+000 +9.3509e+000 +5.2514e+000 +7.2655e+000 +5.6852e+000 +5.6681e+000 +4.1659e+000 +8.4782e+000
657 +1.457205130e+002 +1.457205130e+002 -8.542794870e+002 -8.542794870e+002 +4.8771e+000 +6.6864e+000 +4.1445e+000 +8.8188e+000 -3.1053e+000 +3.2578e+000 +7.1424e-001 +9.9053e+000 +1.6030e-001 +2.0397e+000 +5.2667e+000 +6.9064e+000 +6.7796e+000 +4.9012e+000 +6.8814e+000 +2.0921e+000 +7.4843e+000 +5.3067e+000 +5.9935e+000 +5.0432e+000
1369 +9.868107093e+001 +9.868107093e+001 -9.013189291e+002 -9.013189291e+002 +3.2169e+000 +5.5925e+000 +3.7501e+000 +5.1946e+000 +2.6796e+000 +3.8231e+000 +5.5041e+000 +5.7313e+000 +4.2600e+000 +5.8419e+000 -6.4419e-001 +4.4358e-001 +4.0000e+000 -4.5994e+000 +2.6983e+000 +3.9016e+000 +4.7629e+000 +8.1497e+000 +5.5920e+000 -5.8531e-001
5031 +5.788240918e+001 +5.788240918e+001 -9.421175908e+002 -9.421175908e+002 -2.0527e+000 +2.6510e-001 +3.1834e-002 +3.9925e+000 -1.2380e+000 +3.8144e+000 -3.6263e+000 +3.1549e+000 +3.5213e+000 -1.2711e+000 -3.4570e+000 -4.6668e-001 -4.1739e+000 -2.5942e+000 +1.6839e+000 -2.9046e+000 -1.5422e+000 +2.9892e+000 -4.3647e+000 +1.1903e+000
% function evaluation | noise-free fitness - Fopt (1.317500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.540282409e+002 +5.540282409e+002 +6.857782409e+002 +6.857782409e+002 +6.2867e+000 +5.6655e+000 +8.7721e+000 +1.3149e+001 +1.3867e+001 +6.2880e+000 +5.9524e+000 +1.3991e+001 +1.0147e+001 +5.6782e+000 +5.3573e+000 +1.0340e+001 +7.3990e+000 +1.0377e+001 +1.1415e+001 +1.1180e+001 +1.0277e+001 +8.0655e+000 +7.4364e+000 +8.1510e+000
276 +3.135382185e+002 +3.135382185e+002 +4.452882185e+002 +4.452882185e+002 +1.0964e+001 +9.4641e+000 -3.6328e+000 +4.6513e+000 +4.6250e+000 +7.7254e+000 +5.6279e+000 +1.1097e+001 +3.0763e+000 +1.4704e+000 +1.4235e+001 +4.4705e+000 +2.0255e+000 +6.2582e+000 +3.9848e+000 +4.6421e+000 +9.2198e+000 +9.6523e+000 +5.3824e+000 +4.9922e+000
376 +2.374490520e+002 +2.374490520e+002 +3.691990520e+002 +3.691990520e+002 +1.0147e+001 +5.7854e+000 -5.6770e-001 +5.6581e+000 +1.0632e+001 +7.7254e+000 +5.6279e+000 +1.1097e+001 +3.0763e+000 +2.2472e+000 -3.6959e+000 +4.4705e+000 +1.4827e+000 +4.9918e+000 +6.1589e+000 +4.6421e+000 +9.8458e+000 +9.6523e+000 +5.3824e+000 +4.9922e+000
835 +1.218037535e+002 +1.218037535e+002 +2.535537535e+002 +2.535537535e+002 +5.0662e+000 +3.0090e+000 +5.0550e+000 +3.1076e+000 +3.6414e+000 +1.6278e+000 +8.1413e+000 +3.9917e+000 +5.9477e+000 +8.1224e+000 +9.4780e-001 +5.8274e+000 +5.0795e+000 +5.6618e+000 +7.8151e+000 +4.7202e+000 -4.3069e+000 +1.6729e+000 +4.0952e+000 +7.3798e+000
1286 +9.791333197e+001 +9.791333197e+001 +2.296633320e+002 +2.296633320e+002 +6.0219e+000 +5.5242e+000 -6.4541e+000 +4.7151e+000 -5.1627e+000 +4.6126e+000 +6.5419e+000 +5.0675e+000 +3.5102e+000 -5.7472e+000 +6.4426e+000 +1.9604e+000 -6.1759e-001 +6.2125e+000 +6.0621e+000 -2.5588e+000 -1.2194e+000 +4.8104e+000 +3.8297e-001 +5.5317e+000
% function evaluation | noise-free fitness - Fopt (1.144900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
