% function evaluation | noise-free fitness - Fopt (1.026100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.030259947e+003 +1.030259947e+003 +1.132869947e+003 +1.132869947e+003 -4.6045e+000 +4.7404e+000 -2.8309e+000 -2.1854e+000 -2.7645e+000 -6.3946e-003 +4.5337e+000 +3.5516e+000 -1.0392e+000 -3.5205e+000 -1.9857e+000 +2.8768e+000 +1.3923e+000 -4.2034e+000 -4.9156e+000 -1.3675e+000 +3.1564e+000 +1.0509e+000 +3.0956e+000 -4.9004e+000
3 +6.877897399e+002 +6.877897399e+002 +7.903997399e+002 +7.903997399e+002 -2.7213e+000 +1.1316e+000 -3.7846e+000 +2.3152e+000 +2.8754e-001 +3.7950e+000 -2.5052e-001 -8.9451e-001 +3.9243e+000 +3.5838e+000 +3.8332e-001 +1.4930e+000 +2.6201e+000 +3.9708e+000 -1.2732e+000 +3.5844e+000 -1.1823e-001 -1.2704e+000 +3.2319e+000 -1.6806e+000
18 +6.140381873e+002 +6.140381873e+002 +7.166481873e+002 +7.166481873e+002 -3.7011e+000 +2.4848e+000 +2.5214e+000 +4.9455e-001 +3.2753e+000 -1.4072e+000 -9.4525e-001 +2.0224e+000 -5.1658e-001 +1.8467e+000 +7.0943e-001 +2.3707e+000 -4.1272e+000 -1.0310e+000 -3.3558e+000 -2.2788e+000 -1.6436e+000 +2.5893e+000 +2.3932e+000 +5.3454e-001
212 +3.494571990e+002 +3.494571990e+002 +4.520671990e+002 +4.520671990e+002 -6.4740e-001 +1.5504e+000 +1.0998e-001 +1.0244e+000 -7.4641e-001 -3.7783e-001 -3.2481e+000 -3.9270e+000 -9.8719e-001 -9.2029e-001 -1.1086e+000 +5.0209e-001 -3.2559e-001 +3.4885e+000 -1.1658e+000 -6.0816e-001 -5.1370e-003 -1.6287e+000 +4.3278e+000 +3.1511e+000
512 +2.494105216e+002 +2.494105216e+002 +3.520205216e+002 +3.520205216e+002 +2.3850e+000 +2.7515e+000 +7.5811e-001 +1.5604e+000 -1.5695e+000 -1.0484e+000 -2.7499e+000 +5.1935e-001 -1.6764e+000 +1.7283e+000 -2.2983e+000 -1.4980e-001 -2.3266e-001 +1.4233e+000 -3.5274e+000 -1.6176e+000 +1.5792e-001 -1.9556e+000 -9.2650e-001 +1.4201e+000
5174 +1.414813375e+002 +1.414813375e+002 +2.440913375e+002 +2.440913375e+002 +1.4104e+000 +1.4730e+000 -7.8247e-001 +9.9350e-001 -8.1549e-001 -1.3103e+000 -1.9654e+000 -1.3638e+000 -1.1280e+000 +1.3651e+000 -2.1540e+000 -5.2264e-001 -1.9462e-001 +8.2990e-002 -2.5763e+000 -1.5308e+000 -3.6328e-001 -8.8889e-001 +6.9552e-001 +1.6628e+000
14169 +9.989355245e+001 +9.989355245e+001 +2.025035524e+002 +2.025035524e+002 +1.2526e+000 +1.3569e+000 -9.7266e-001 +9.8937e-001 -8.0577e-001 -1.3209e+000 -2.1483e+000 -1.5457e+000 -1.1314e+000 +1.3541e+000 -2.1867e+000 -7.8907e-001 -2.8678e-001 -4.3765e-002 -2.3622e+000 -1.6005e+000 -4.4076e-001 -9.5302e-001 +6.8144e-001 +1.6277e+000
17805 +6.284773029e+001 +6.284773029e+001 +1.654577303e+002 +1.654577303e+002 +1.2389e+000 +1.3429e+000 -9.6544e-001 +1.0543e+000 -8.4095e-001 -1.3351e+000 -2.1487e+000 -1.5456e+000 -1.1614e+000 +1.3755e+000 -2.1852e+000 -7.5669e-001 -2.7471e-001 -5.6895e-002 -2.3580e+000 -1.5947e+000 -4.2142e-001 -9.1745e-001 +6.7505e-001 +1.6037e+000
% function evaluation | noise-free fitness - Fopt (9.330000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.969161326e+002 +7.969161326e+002 +8.902161326e+002 +8.902161326e+002 +4.8370e+000 -3.4465e+000 +3.0147e+000 -3.4148e+000 -1.2555e+000 -2.9716e+000 +1.3838e+000 -2.6413e+000 -1.6909e+000 -3.3276e+000 -3.3387e+000 +4.6108e+000 +1.4862e+000 -2.3385e+000 +3.0096e+000 -3.2524e-001 +4.1849e+000 +5.2631e-002 -3.4933e+000 +3.1308e-001
22 +5.062033662e+002 +5.062033662e+002 +5.995033662e+002 +5.995033662e+002 -6.1472e-001 +3.2731e+000 -1.4337e+000 -9.4399e-001 -2.9712e+000 -5.7475e-002 +9.0040e-001 +2.2397e+000 -1.8146e+000 -3.2120e+000 -7.4925e-002 +4.4360e+000 +5.8026e-002 +1.4257e+000 -3.1951e+000 -3.6310e+000 +1.7296e+000 -2.0618e+000 +8.2475e-001 -4.8850e+000
277 +3.644089798e+002 +3.644089798e+002 +4.577089798e+002 +4.577089798e+002 -1.5496e-001 +7.7229e-001 -3.5463e-001 -1.5241e+000 -3.1756e+000 -2.9736e-001 +6.3350e-001 +1.2255e+000 +2.7235e-001 -2.4764e+000 +1.5113e+000 +4.0715e+000 +1.6000e+000 -3.3697e-001 -1.1216e+000 -2.8363e+000 +1.0545e+000 +1.5981e+000 -2.3282e-001 -2.9178e+000
1083 +2.468094570e+002 +2.468094570e+002 +3.401094570e+002 +3.401094570e+002 +3.1112e-002 -5.9833e-001 -8.8896e-001 -2.1455e+000 -2.5836e+000 +2.1485e+000 -1.8836e-002 +1.3633e+000 -1.6475e+000 -2.0273e+000 +2.3126e+000 +1.9584e+000 +2.7974e-001 +7.6446e-001 -3.8647e-001 -7.2174e-001 -1.6739e+000 +1.3689e+000 -2.1728e+000 -2.1035e+000
2927 +1.578659428e+002 +1.578659428e+002 +2.511659428e+002 +2.511659428e+002 +6.9415e-002 -8.7307e-001 -2.1686e-001 -1.4493e+000 -1.8934e+000 +2.7921e+000 -2.3261e-001 +9.2785e-001 -2.1012e+000 -1.1314e+000 +1.6303e+000 +1.0309e+000 +9.5699e-001 +1.0368e+000 -1.0622e+000 -8.7775e-001 -2.2379e+000 +1.5642e+000 -1.9249e+000 -2.6976e+000
13393 +9.979622564e+001 +9.979622564e+001 +1.930962256e+002 +1.930962256e+002 +8.4318e-001 -5.2017e-001 -5.8437e-001 -1.2641e+000 -1.7356e+000 +2.8071e+000 -6.5064e-001 -5.6769e-001 -2.0344e+000 -1.0118e+000 +1.5478e+000 +6.4932e-001 +7.6588e-001 +1.4443e-001 -1.8174e+000 -9.9058e-001 -2.1405e+000 +2.2223e+000 -2.6791e+000 -2.1454e+000
% function evaluation | noise-free fitness - Fopt (1.364000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.153788716e+002 +8.153788716e+002 +8.290188716e+002 +8.290188716e+002 -5.2993e-001 -3.8811e+000 +2.2626e+000 +4.2024e-001 -1.0427e+000 -1.9085e+000 +3.4764e+000 +2.3941e+000 -5.1433e-001 +2.9445e-001 -4.1353e+000 +4.2478e+000 -7.6385e-001 +1.0162e+000 +4.5592e+000 -1.2793e+000 +4.9341e+000 -3.5104e+000 +8.4229e-001 -3.9264e+000
7 +5.412924669e+002 +5.412924669e+002 +5.549324669e+002 +5.549324669e+002 -1.8118e+000 +6.4312e-003 -2.6724e+000 -3.0180e+000 +3.0641e+000 -2.7066e+000 -1.4167e+000 -3.2580e+000 -2.3113e-001 +3.6203e-001 +2.1958e+000 -3.4243e-001 +9.4075e-001 -2.9621e+000 +3.5925e+000 -3.0312e-001 -7.5799e-001 +6.9322e-001 -2.0961e+000 -7.4340e-001
283 +3.761539587e+002 +3.761539587e+002 +3.897939587e+002 +3.897939587e+002 -1.2082e-001 -1.4354e+000 +1.1584e+000 +3.5861e-001 +4.0221e+000 +2.7377e+000 -1.9625e+000 -3.5525e-001 -8.0052e-001 +2.1946e+000 -9.7228e-001 +1.2151e+000 +1.5703e-001 -1.0564e+000 +1.4064e+000 -2.2604e+000 -3.8690e+000 -4.1489e+000 +3.0261e+000 +9.2305e-001
996 +2.333816603e+002 +2.333816603e+002 +2.470216603e+002 +2.470216603e+002 -2.2444e+000 +6.3406e-002 +1.5964e+000 -9.6106e-001 +1.9033e+000 +1.4291e+000 -1.5361e+000 -2.9839e-002 -1.1385e+000 -9.5391e-001 -1.7897e+000 +5.0577e-001 +9.3041e-002 +6.3480e-001 +1.6547e+000 -1.8750e+000 -1.0957e+000 -1.4694e+000 +2.3221e+000 +9.5508e-001
5154 +1.583187240e+002 +1.583187240e+002 +1.719587240e+002 +1.719587240e+002 -1.1987e+000 +2.1828e+000 +1.1575e+000 -1.0967e-001 +2.9675e+000 -3.0741e+000 -1.4904e+000 -2.2029e-001 -5.2196e-001 -1.0772e+000 -6.1728e-001 +2.3338e+000 +2.3943e+000 -2.5093e+000 +2.1528e+000 -1.7291e+000 -1.6023e+000 -2.9616e+000 +2.1406e+000 +2.5899e+000
17159 +9.995059901e+001 +9.995059901e+001 +1.135905990e+002 +1.135905990e+002 -1.1765e+000 +2.2060e+000 +1.1359e+000 -1.1819e-001 +2.9691e+000 -3.0971e+000 -1.4572e+000 -1.9125e-001 -5.0229e-001 -1.0666e+000 -6.0949e-001 +2.3245e+000 +2.4806e+000 -2.4924e+000 +2.1428e+000 -1.7247e+000 -1.6286e+000 -2.9449e+000 +2.1307e+000 +2.5753e+000
% function evaluation | noise-free fitness - Fopt (1.948000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.018019064e+003 +1.018019064e+003 +1.212819064e+003 +1.212819064e+003 +3.8841e+000 -8.1529e-002 +3.5456e+000 -4.3607e+000 +1.2950e+000 +4.9405e+000 +4.8348e+000 -3.8693e+000 -1.1010e+000 +1.8245e+000 -1.4075e+000 -3.9625e+000 +1.5872e+000 +4.1195e+000 +2.7398e+000 -3.5166e+000 -2.9721e-001 -8.3642e-002 +4.5834e+000 +4.0669e+000
4 +9.999244903e+002 +9.999244903e+002 +1.194724490e+003 +1.194724490e+003 -2.9569e+000 -4.5247e+000 -2.6469e+000 -4.4386e+000 -3.6101e-001 +4.1982e+000 +2.1743e+000 +1.5959e+000 +4.0157e+000 +4.5557e+000 -3.4360e+000 +1.4730e+000 -6.4356e-001 +4.3610e+000 +2.8923e+000 +3.1782e+000 -2.8762e+000 -2.8139e-001 +3.5072e+000 -3.6463e+000
7 +6.243793223e+002 +6.243793223e+002 +8.191793223e+002 +8.191793223e+002 -3.7932e+000 +4.3266e+000 +2.4723e+000 +1.1304e+000 -1.0907e+000 +2.4255e+000 +8.4211e-002 -2.7120e-001 +2.8571e+000 -8.2801e-002 -1.4475e+000 -2.5751e+000 +9.0918e-001 -3.2691e+000 -2.3882e+000 -1.0471e-001 -1.1434e-001 +3.5766e+000 +1.4253e+000 -2.9329e+000
174 +3.476309612e+002 +3.476309612e+002 +5.424309612e+002 +5.424309612e+002 -1.0278e+000 -1.7567e+000 -5.9367e-001 +3.9607e-001 +2.1416e+000 -1.2911e+000 +1.9821e+000 -3.6110e-001 +5.8115e-001 -8.3524e-001 -2.8348e+000 -2.6397e+000 +1.6997e-002 -6.6504e-001 -1.9765e+000 +8.9593e-001 +1.9182e-001 -1.8823e+000 -7.1074e-002 +2.6161e+000
727 +2.373919309e+002 +2.373919309e+002 +4.321919309e+002 +4.321919309e+002 -4.1110e+000 +2.8474e+000 +7.8094e-001 -8.8913e-001 -8.4002e-001 -3.6747e+000 +1.5789e+000 +1.6322e+000 -9.0956e-001 -1.8072e+000 -8.5900e-001 +2.1682e+000 +7.5318e-001 -2.4453e+000 -1.2048e+000 +2.0465e+000 +1.5902e-001 -1.6673e+000 +8.9207e-001 +2.5204e+000
2321 +1.582464683e+002 +1.582464683e+002 +3.530464683e+002 +3.530464683e+002 -2.2223e+000 +1.9079e+000 +1.1100e+000 -1.0504e+000 +6.7893e-001 -2.2436e+000 +1.2794e+000 +1.3833e+000 +6.8168e-002 -1.6973e+000 -2.4390e+000 +1.6636e+000 +1.5070e+000 -1.8156e+000 -1.1226e-001 +1.2761e+000 -1.4847e+000 -1.0890e+000 +4.1260e+000 +2.2398e-001
15046 +9.995331588e+001 +9.995331588e+001 +2.947533159e+002 +2.947533159e+002 -1.6664e+000 +1.8150e+000 +9.0692e-001 -1.2453e+000 +9.1763e-001 -1.8640e+000 +1.0818e+000 +1.2316e+000 -9.2508e-001 -1.5500e+000 -2.6115e+000 +1.6256e+000 -1.5329e-001 -1.3324e+000 -5.4452e-001 +1.8630e+000 -1.7345e+000 -9.3275e-001 +2.0754e+000 +7.7726e-002
18079 +6.296470310e+001 +6.296470310e+001 +2.577647031e+002 +2.577647031e+002 -1.6766e+000 +1.7672e+000 +8.9179e-001 -1.2485e+000 +8.8825e-001 -1.8323e+000 +1.0830e+000 +1.2158e+000 -9.2189e-001 -1.5425e+000 -2.6078e+000 +1.6677e+000 -1.6033e-001 -1.3760e+000 -5.5751e-001 +1.8448e+000 -1.7492e+000 -9.3666e-001 +2.0730e+000 +6.9620e-002
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
